neighbourhood_group,room_type,price,minimum_nights,availability_365
Queens,Private room,45,1,283
Queens,Entire home/apt,75,7,0
Queens,Private room,55,1,276
Queens,Private room,55,1,311
Queens,Private room,48,1,323
Queens,Private room,50,1,341
Queens,Private room,60,2,0
Queens,Private room,65,1,333
Queens,Private room,55,1,293
Queens,Entire home/apt,42,3,0
Queens,Private room,100,4,284
Queens,Entire home/apt,180,3,0
Queens,Private room,90,3,3
Queens,Private room,50,2,0
Queens,Private room,34,2,282
Queens,Private room,50,2,346
Queens,Private room,79,3,180
Queens,Private room,74,2,5
Queens,Private room,47,1,333
Queens,Entire home/apt,140,4,38
Queens,Entire home/apt,75,5,332
Queens,Private room,50,1,0
Queens,Private room,70,1,0
Queens,Entire home/apt,125,5,157
Queens,Entire home/apt,120,1,0
Queens,Private room,39,4,0
Queens,Shared room,20,3,0
Queens,Private room,70,1,364
Queens,Private room,88,2,14
Queens,Private room,80,1,0
Queens,Private room,58,6,279
Queens,Private room,77,2,364
Queens,Entire home/apt,70,1,0
Queens,Private room,180,1,0
Queens,Entire home/apt,144,2,288
Queens,Entire home/apt,89,1,36
Queens,Entire home/apt,99,4,0
Queens,Entire home/apt,65,30,67
Queens,Entire home/apt,200,30,365
Queens,Private room,49,2,311
Queens,Private room,155,2,90
Queens,Entire home/apt,500,2,243
Queens,Private room,65,3,167
Queens,Entire home/apt,125,2,330
Queens,Private room,60,1,80
Queens,Entire home/apt,114,4,350
Queens,Private room,68,1,0
Queens,Private room,60,1,0
Queens,Entire home/apt,115,2,0
Queens,Entire home/apt,149,5,0
Queens,Private room,70,2,128
Queens,Entire home/apt,280,2,0
Queens,Entire home/apt,100,14,0
Queens,Entire home/apt,150,1,0
Queens,Private room,60,2,81
Queens,Entire home/apt,103,1,245
Queens,Entire home/apt,109,3,357
Queens,Private room,37,4,228
Queens,Entire home/apt,150,3,220
Queens,Private room,55,2,280
Queens,Entire home/apt,100,3,107
Queens,Entire home/apt,89,3,331
Queens,Private room,100,1,0
Queens,Entire home/apt,85,5,0
Queens,Entire home/apt,130,3,331
Queens,Entire home/apt,100,4,15
Queens,Private room,75,1,0
Queens,Private room,89,2,39
Queens,Private room,60,1,179
Queens,Private room,43,30,310
Queens,Entire home/apt,120,2,0
Queens,Private room,59,1,208
Queens,Entire home/apt,239,3,274
Queens,Private room,49,1,89
Queens,Private room,68,3,0
Queens,Entire home/apt,85,4,0
Queens,Private room,45,2,0
Queens,Private room,35,1,0
Queens,Entire home/apt,105,7,0
Queens,Private room,40,1,0
Queens,Entire home/apt,200,3,0
Queens,Entire home/apt,99,1,0
Queens,Entire home/apt,100,7,0
Queens,Entire home/apt,65,7,0
Queens,Entire home/apt,100,1,0
Queens,Private room,65,7,320
Queens,Private room,90,1,180
Queens,Entire home/apt,125,8,0
Queens,Entire home/apt,225,4,0
Queens,Entire home/apt,100,3,0
Queens,Private room,30,1,0
Queens,Entire home/apt,123,1,0
Queens,Private room,39,18,310
Queens,Entire home/apt,65,2,12
Queens,Entire home/apt,88,3,192
Queens,Entire home/apt,150,1,0
Queens,Private room,66,7,0
Queens,Private room,90,2,33
Queens,Private room,65,1,0
Queens,Private room,70,2,63
Queens,Entire home/apt,200,3,86
Queens,Entire home/apt,250,7,363
Queens,Entire home/apt,375,4,364
Queens,Private room,59,1,0
Queens,Shared room,25,10,0
Queens,Private room,60,2,0
Queens,Private room,55,2,46
Queens,Entire home/apt,189,1,0
Queens,Entire home/apt,250,1,0
Queens,Private room,36,16,110
Queens,Entire home/apt,99,5,0
Queens,Private room,55,10,0
Queens,Shared room,26,1,365
Queens,Private room,95,2,244
Queens,Private room,70,1,0
Queens,Private room,88,5,0
Queens,Entire home/apt,105,1,0
Queens,Private room,700,1,97
Queens,Private room,55,2,118
Queens,Private room,50,1,302
Queens,Private room,49,2,83
Queens,Private room,70,4,25
Queens,Entire home/apt,155,4,307
Queens,Entire home/apt,90,2,0
Queens,Private room,35,14,0
Queens,Entire home/apt,179,1,324
Queens,Entire home/apt,139,1,0
Queens,Private room,47,1,173
Queens,Private room,69,1,0
Queens,Private room,65,4,0
Queens,Private room,45,1,16
Queens,Private room,46,3,286
Queens,Private room,37,1,135
Queens,Private room,46,1,0
Queens,Entire home/apt,135,3,0
Queens,Private room,80,1,49
Queens,Private room,48,1,365
Queens,Private room,45,1,175
Queens,Entire home/apt,125,2,0
Queens,Private room,79,15,259
Queens,Private room,55,2,0
Queens,Private room,90,1,87
Queens,Private room,62,2,358
Queens,Private room,85,2,87
Queens,Entire home/apt,60,1,297
Queens,Private room,45,5,212
Queens,Entire home/apt,69,1,308
Queens,Entire home/apt,204,4,0
Queens,Entire home/apt,100,6,0
Queens,Private room,60,2,0
Queens,Entire home/apt,275,2,325
Queens,Entire home/apt,100,1,304
Queens,Private room,66,1,0
Queens,Entire home/apt,180,1,361
Queens,Private room,38,4,24
Queens,Private room,80,1,0
Queens,Private room,40,2,229
Queens,Private room,50,1,84
Queens,Private room,50,1,79
Queens,Private room,30,1,0
Queens,Private room,50,1,0
Queens,Private room,65,4,12
Queens,Private room,60,1,0
Queens,Entire home/apt,125,4,306
Queens,Private room,60,1,0
Queens,Entire home/apt,115,4,314
Queens,Private room,49,1,332
Queens,Entire home/apt,195,1,0
Queens,Private room,34,1,0
Queens,Entire home/apt,100,12,0
Queens,Private room,45,1,337
Queens,Private room,59,3,3
Queens,Private room,50,1,0
Queens,Private room,55,1,297
Queens,Entire home/apt,130,3,352
Queens,Shared room,22,1,0
Queens,Private room,65,2,0
Queens,Private room,35,1,0
Queens,Entire home/apt,200,1,354
Queens,Private room,60,1,280
Queens,Entire home/apt,75,1,0
Queens,Private room,90,7,358
Queens,Private room,40,7,0
Queens,Private room,50,4,211
Queens,Entire home/apt,145,2,302
Queens,Private room,89,14,0
Queens,Private room,30,14,0
Queens,Private room,71,3,291
Queens,Entire home/apt,97,2,290
Queens,Entire home/apt,140,3,32
Queens,Entire home/apt,175,3,0
Queens,Entire home/apt,90,2,0
Queens,Private room,33,1,0
Queens,Private room,70,3,89
Queens,Private room,60,1,67
Queens,Entire home/apt,115,1,0
Queens,Private room,27,1,0
Queens,Private room,55,1,21
Queens,Entire home/apt,100,2,0
Queens,Private room,50,2,0
Queens,Entire home/apt,99,4,0
Queens,Private room,84,1,69
Queens,Private room,129,1,250
Queens,Private room,50,2,344
Queens,Private room,40,2,336
Queens,Private room,37,25,330
Queens,Shared room,1800,3,90
Queens,Entire home/apt,70,4,0
Queens,Private room,60,1,0
Queens,Entire home/apt,112,1,0
Queens,Entire home/apt,100,2,0
Queens,Private room,65,2,314
Queens,Entire home/apt,118,2,337
Queens,Entire home/apt,120,3,303
Queens,Entire home/apt,110,30,66
Queens,Entire home/apt,90,2,266
Queens,Private room,40,1,88
Queens,Private room,100,1,0
Queens,Entire home/apt,120,4,51
Queens,Private room,40,16,146
Queens,Entire home/apt,87,4,58
Queens,Private room,50,1,188
Queens,Entire home/apt,90,3,0
Queens,Entire home/apt,158,1,0
Queens,Private room,45,1,0
Queens,Private room,40,3,318
Queens,Entire home/apt,150,1,80
Queens,Private room,60,2,0
Queens,Entire home/apt,90,2,0
Queens,Private room,65,1,0
Queens,Private room,45,1,159
Queens,Private room,90,1,346
Queens,Entire home/apt,120,1,139
Queens,Private room,100,1,32
Queens,Private room,55,1,180
Queens,Entire home/apt,190,2,0
Queens,Private room,750,1,0
Queens,Private room,85,2,330
Queens,Private room,30,15,0
Queens,Entire home/apt,120,2,0
Queens,Private room,45,5,145
Queens,Entire home/apt,95,3,0
Queens,Entire home/apt,62,2,0
Queens,Entire home/apt,95,21,138
Queens,Private room,59,1,106
Queens,Private room,50,5,0
Queens,Private room,65,1,0
Queens,Private room,43,1,140
Queens,Private room,86,2,365
Queens,Entire home/apt,80,3,334
Queens,Entire home/apt,95,30,357
Queens,Entire home/apt,110,3,0
Queens,Private room,50,1,0
Queens,Shared room,45,1,365
Queens,Private room,35,5,0
Queens,Private room,95,1,183
Queens,Entire home/apt,180,6,0
Queens,Entire home/apt,78,1,0
Queens,Private room,34,1,164
Queens,Entire home/apt,150,30,338
Queens,Private room,43,2,0
Queens,Private room,70,2,89
Queens,Private room,73,9,276
Queens,Entire home/apt,219,9,273
Queens,Private room,52,1,174
Queens,Entire home/apt,79,3,311
Queens,Entire home/apt,165,1,0
Queens,Private room,59,1,0
Queens,Private room,225,1,364
Queens,Private room,40,1,1
Queens,Shared room,500,2,365
Queens,Entire home/apt,175,6,55
Queens,Private room,80,2,245
Queens,Entire home/apt,299,3,318
Queens,Entire home/apt,350,40,365
Queens,Private room,95,1,361
Queens,Private room,120,2,268
Queens,Entire home/apt,750,1,352
Queens,Private room,88,2,0
Queens,Private room,60,5,141
Queens,Entire home/apt,110,2,128
Queens,Entire home/apt,225,1,352
Queens,Entire home/apt,165,2,0
Queens,Entire home/apt,96,30,325
Queens,Private room,125,1,301
Queens,Entire home/apt,120,1,0
Queens,Private room,50,7,171
Queens,Private room,169,3,256
Queens,Private room,66,1,0
Queens,Private room,40,30,354
Queens,Private room,57,2,0
Queens,Private room,40,2,173
Queens,Entire home/apt,59,1,62
Queens,Private room,75,1,364
Queens,Entire home/apt,215,1,77
Queens,Entire home/apt,120,7,0
Queens,Private room,70,2,89
Queens,Private room,47,1,0
Queens,Private room,65,1,86
Queens,Private room,60,2,307
Queens,Private room,70,2,0
Queens,Private room,65,2,333
Queens,Entire home/apt,100,1,0
Queens,Entire home/apt,70,1,0
Queens,Private room,48,2,0
Queens,Entire home/apt,99,1,7
Queens,Private room,86,4,242
Queens,Entire home/apt,125,1,0
Queens,Private room,55,3,0
Queens,Private room,60,2,101
Queens,Private room,67,1,0
Queens,Private room,25,5,0
Queens,Entire home/apt,175,2,141
Queens,Private room,65,2,0
Queens,Entire home/apt,215,1,0
Queens,Private room,119,2,363
Queens,Private room,80,2,364
Queens,Private room,58,2,20
Queens,Private room,60,1,300
Queens,Private room,40,14,323
Queens,Private room,40,7,105
Queens,Private room,50,1,345
Queens,Private room,65,1,329
Queens,Entire home/apt,250,3,189
Queens,Entire home/apt,135,5,363
Queens,Entire home/apt,190,3,53
Queens,Private room,60,1,0
Queens,Entire home/apt,79,2,331
Queens,Private room,289,2,280
Queens,Private room,85,10,125
Queens,Private room,49,1,341
Queens,Entire home/apt,120,5,0
Queens,Entire home/apt,125,3,345
Queens,Private room,75,1,351
Queens,Entire home/apt,260,21,42
Queens,Private room,60,1,98
Queens,Entire home/apt,130,3,11
Queens,Private room,30,4,64
Queens,Entire home/apt,68,4,0
Queens,Entire home/apt,135,2,0
Queens,Private room,40,14,0
Queens,Entire home/apt,125,1,0
Queens,Entire home/apt,80,7,0
Queens,Private room,60,1,316
Queens,Private room,33,7,337
Queens,Entire home/apt,400,1,0
Queens,Private room,40,1,0
Queens,Entire home/apt,75,2,64
Queens,Private room,50,1,0
Queens,Entire home/apt,200,5,16
Queens,Private room,60,5,174
Queens,Private room,100,5,0
Queens,Private room,80,2,0
Queens,Private room,58,1,346
Queens,Private room,58,1,364
Queens,Private room,60,1,364
Queens,Shared room,43,1,362
Queens,Private room,50,3,0
Queens,Private room,42,7,0
Queens,Private room,45,7,0
Queens,Private room,40,2,0
Queens,Private room,63,7,0
Queens,Entire home/apt,100,2,40
Queens,Entire home/apt,87,5,49
Queens,Entire home/apt,75,5,0
Queens,Shared room,100,1,0
Queens,Entire home/apt,170,2,229
Queens,Private room,45,1,278
Queens,Private room,36,2,228
Queens,Private room,65,4,0
Queens,Entire home/apt,120,5,0
Queens,Entire home/apt,110,21,0
Queens,Entire home/apt,119,2,336
Queens,Entire home/apt,89,1,252
Queens,Private room,52,1,57
Queens,Entire home/apt,71,2,0
Queens,Entire home/apt,195,1,256
Queens,Entire home/apt,110,13,0
Queens,Private room,70,5,138
Queens,Entire home/apt,99,2,0
Queens,Private room,49,1,355
Queens,Entire home/apt,130,10,0
Queens,Private room,40,1,335
Queens,Entire home/apt,151,2,17
Queens,Private room,100,1,0
Queens,Private room,195,4,0
Queens,Private room,71,3,286
Queens,Private room,120,1,0
Queens,Entire home/apt,125,2,263
Queens,Private room,50,1,0
Queens,Private room,38,1,192
Queens,Private room,80,14,0
Queens,Entire home/apt,509,3,264
Queens,Shared room,35,1,340
Queens,Entire home/apt,92,2,0
Queens,Private room,95,4,93
Queens,Private room,75,10,365
Queens,Entire home/apt,99,3,1
Queens,Entire home/apt,95,1,0
Queens,Private room,75,15,16
Queens,Private room,50,2,28
Queens,Entire home/apt,69,4,0
Queens,Private room,160,1,365
Queens,Private room,65,1,20
Queens,Entire home/apt,95,5,244
Queens,Private room,47,1,156
Queens,Private room,60,1,0
Queens,Private room,45,5,0
Queens,Private room,125,1,0
Queens,Private room,45,7,18
Queens,Entire home/apt,300,4,0
Queens,Private room,35,1,339
Queens,Private room,78,2,0
Queens,Entire home/apt,40,10,0
Queens,Entire home/apt,99,31,5
Queens,Private room,100,3,161
Queens,Entire home/apt,125,3,271
Queens,Private room,80,60,83
Queens,Entire home/apt,200,2,6
Queens,Entire home/apt,50,20,0
Queens,Private room,48,1,71
Queens,Entire home/apt,125,2,50
Queens,Private room,40,90,0
Queens,Entire home/apt,99,1,211
Queens,Private room,29,14,0
Queens,Entire home/apt,90,7,0
Queens,Entire home/apt,74,2,0
Queens,Private room,45,1,287
Queens,Entire home/apt,110,2,0
Queens,Entire home/apt,120,3,365
Queens,Private room,38,1,24
Queens,Private room,65,1,0
Queens,Entire home/apt,100,5,350
Queens,Entire home/apt,178,30,342
Queens,Private room,70,3,77
Queens,Entire home/apt,255,2,268
Queens,Entire home/apt,125,2,56
Queens,Private room,150,1,364
Queens,Entire home/apt,80,28,365
Queens,Private room,40,21,0
Queens,Entire home/apt,110,1,74
Queens,Entire home/apt,75,4,0
Queens,Private room,65,1,278
Queens,Private room,70,10,250
Queens,Private room,65,5,0
Queens,Entire home/apt,98,4,0
Queens,Entire home/apt,100,5,0
Queens,Private room,74,1,33
Queens,Entire home/apt,79,21,0
Queens,Entire home/apt,125,1,0
Queens,Entire home/apt,174,1,340
Queens,Private room,150,1,0
Queens,Private room,40,2,293
Queens,Private room,100,1,0
Queens,Entire home/apt,119,2,0
Queens,Entire home/apt,101,5,7
Queens,Private room,40,2,179
Queens,Private room,80,2,0
Queens,Entire home/apt,125,25,0
Queens,Private room,60,4,0
Queens,Private room,40,5,179
Queens,Private room,70,14,215
Queens,Entire home/apt,90,1,0
Queens,Entire home/apt,200,2,4
Queens,Private room,40,1,57
Queens,Entire home/apt,205,3,324
Queens,Entire home/apt,90,1,310
Queens,Shared room,27,2,361
Queens,Shared room,25,1,0
Queens,Private room,59,3,0
Queens,Private room,48,2,0
Queens,Private room,65,5,68
Queens,Private room,40,2,352
Queens,Entire home/apt,125,5,3
Queens,Entire home/apt,350,3,0
Queens,Private room,40,7,251
Queens,Private room,61,1,0
Queens,Private room,69,1,152
Queens,Private room,60,7,152
Queens,Private room,50,5,0
Queens,Private room,30,6,0
Queens,Private room,35,1,0
Queens,Private room,55,3,65
Queens,Private room,50,7,160
Queens,Private room,40,7,120
Queens,Private room,60,2,364
Queens,Private room,40,3,96
Queens,Entire home/apt,125,3,274
Queens,Entire home/apt,75,2,314
Queens,Private room,150,2,0
Queens,Private room,30,20,0
Queens,Private room,75,3,81
Queens,Private room,85,1,89
Queens,Private room,70,1,0
Queens,Private room,101,1,0
Queens,Private room,35,7,247
Queens,Private room,40,7,134
Queens,Private room,55,2,278
Queens,Entire home/apt,200,2,363
Queens,Private room,50,1,218
Queens,Private room,73,4,282
Queens,Entire home/apt,90,7,0
Queens,Private room,90,1,1
Queens,Private room,30,2,0
Queens,Entire home/apt,110,5,0
Queens,Entire home/apt,99,2,0
Queens,Entire home/apt,87,1,332
Queens,Entire home/apt,125,1,0
Queens,Private room,30,15,0
Queens,Entire home/apt,150,3,0
Queens,Private room,38,3,212
Queens,Private room,85,1,0
Queens,Private room,159,1,363
Queens,Entire home/apt,115,2,89
Queens,Private room,75,1,0
Queens,Entire home/apt,200,5,0
Queens,Private room,32,2,342
Queens,Private room,37,1,305
Queens,Private room,55,1,0
Queens,Private room,70,3,24
Queens,Entire home/apt,90,3,0
Queens,Private room,100,3,0
Queens,Private room,75,2,157
Queens,Entire home/apt,70,2,0
Queens,Private room,55,1,31
Queens,Private room,90,1,173
Queens,Entire home/apt,99,1,282
Queens,Entire home/apt,125,1,0
Queens,Private room,60,2,0
Queens,Private room,55,5,365
Queens,Entire home/apt,2350,365,364
Queens,Private room,61,2,281
Queens,Private room,38,3,278
Queens,Private room,50,1,53
Queens,Entire home/apt,135,2,168
Queens,Entire home/apt,85,7,284
Queens,Entire home/apt,199,1,365
Queens,Entire home/apt,120,1,0
Queens,Private room,88,1,0
Queens,Entire home/apt,100,4,362
Queens,Entire home/apt,150,3,261
Queens,Entire home/apt,65,30,201
Queens,Private room,70,1,188
Queens,Entire home/apt,85,1,0
Queens,Private room,69,60,0
Queens,Private room,70,1,0
Queens,Entire home/apt,69,2,105
Queens,Entire home/apt,150,3,264
Queens,Private room,90,3,0
Queens,Private room,100,1,0
Queens,Entire home/apt,105,2,38
Queens,Entire home/apt,450,3,290
Queens,Private room,60,1,78
Queens,Private room,48,1,0
Queens,Private room,65,5,76
Queens,Private room,32,1,161
Queens,Shared room,23,1,0
Queens,Entire home/apt,71,1,173
Queens,Entire home/apt,85,2,52
Queens,Entire home/apt,79,2,320
Queens,Entire home/apt,72,1,124
Queens,Private room,60,7,160
Queens,Private room,55,2,0
Queens,Private room,90,2,350
Queens,Entire home/apt,150,1,0
Queens,Entire home/apt,115,2,0
Queens,Entire home/apt,75,3,14
Queens,Private room,60,1,0
Queens,Entire home/apt,120,1,71
Queens,Private room,75,1,0
Queens,Shared room,35,30,280
Queens,Entire home/apt,75,2,0
Queens,Entire home/apt,96,2,0
Queens,Private room,70,3,365
Queens,Entire home/apt,125,4,0
Queens,Private room,49,2,21
Queens,Private room,75,2,335
Queens,Entire home/apt,100,2,361
Queens,Entire home/apt,76,2,35
Queens,Entire home/apt,115,2,265
Queens,Entire home/apt,150,2,364
Queens,Entire home/apt,65,1,335
Queens,Private room,59,2,180
Queens,Private room,79,3,64
Queens,Entire home/apt,135,2,345
Queens,Entire home/apt,120,2,115
Queens,Entire home/apt,144,2,293
Queens,Entire home/apt,145,3,321
Queens,Private room,88,1,364
Queens,Entire home/apt,122,2,255
Queens,Private room,34,30,365
Queens,Private room,63,2,0
Queens,Entire home/apt,99,2,283
Queens,Private room,60,2,27
Queens,Private room,55,1,252
Queens,Entire home/apt,200,2,346
Queens,Entire home/apt,110,1,56
Queens,Private room,35,1,342
Queens,Entire home/apt,130,2,252
Queens,Entire home/apt,77,4,198
Queens,Private room,58,2,0
Queens,Private room,80,1,288
Queens,Entire home/apt,199,3,302
Queens,Private room,40,1,127
Queens,Entire home/apt,165,2,86
Queens,Private room,75,2,159
Queens,Shared room,27,1,364
Queens,Entire home/apt,105,2,208
Queens,Private room,55,2,56
Queens,Entire home/apt,100,3,322
Queens,Private room,45,5,216
Queens,Entire home/apt,60,3,0
Queens,Entire home/apt,300,2,228
Queens,Private room,65,2,78
Queens,Entire home/apt,74,5,90
Queens,Private room,185,2,0
Queens,Entire home/apt,75,1,0
Queens,Private room,45,1,0
Queens,Private room,30,7,0
Queens,Private room,40,4,30
Queens,Entire home/apt,100,2,0
Queens,Private room,60,30,363
Queens,Entire home/apt,109,1,316
Queens,Private room,98,2,88
Queens,Entire home/apt,125,2,214
Queens,Private room,44,2,357
Queens,Private room,55,1,0
Queens,Private room,30,1,15
Queens,Private room,60,2,355
Queens,Private room,50,1,79
Queens,Private room,75,1,337
Queens,Entire home/apt,150,1,134
Queens,Entire home/apt,200,2,363
Queens,Entire home/apt,117,30,241
Queens,Entire home/apt,49,1,63
Queens,Private room,67,2,337
Queens,Private room,50,2,0
Queens,Entire home/apt,249,1,365
Queens,Private room,50,2,0
Queens,Entire home/apt,66,1,180
Queens,Private room,400,4,365
Queens,Entire home/apt,95,3,259
Queens,Private room,105,2,0
Queens,Private room,47,2,152
Queens,Private room,60,2,34
Queens,Shared room,27,2,365
Queens,Private room,42,3,52
Queens,Entire home/apt,100,1,342
Queens,Entire home/apt,140,2,298
Queens,Private room,76,3,112
Queens,Entire home/apt,150,2,329
Queens,Private room,50,1,78
Queens,Private room,40,1,0
Queens,Private room,50,5,280
Queens,Entire home/apt,50,3,65
Queens,Entire home/apt,150,2,0
Queens,Entire home/apt,200,3,131
Queens,Private room,99,1,284
Queens,Entire home/apt,105,2,13
Queens,Entire home/apt,125,5,0
Queens,Entire home/apt,180,4,351
Queens,Private room,65,2,174
Queens,Entire home/apt,500,3,0
Queens,Entire home/apt,85,2,142
Queens,Private room,53,3,358
Queens,Private room,52,1,249
Queens,Private room,75,1,164
Queens,Private room,61,2,0
Queens,Private room,60,2,66
Queens,Entire home/apt,70,5,331
Queens,Private room,65,3,18
Queens,Private room,45,5,238
Queens,Private room,60,1,347
Queens,Private room,68,3,359
Queens,Private room,55,1,322
Queens,Private room,45,1,308
Queens,Private room,50,1,323
Queens,Entire home/apt,54,3,0
Queens,Private room,70,2,365
Queens,Private room,40,30,354
Queens,Private room,40,30,313
Queens,Private room,43,30,306
Queens,Private room,65,2,353
Queens,Private room,90,3,10
Queens,Entire home/apt,155,2,309
Queens,Private room,79,1,179
Queens,Private room,65,1,180
Queens,Private room,239,3,135
Queens,Private room,75,2,67
Queens,Entire home/apt,115,2,66
Queens,Private room,70,2,232
Queens,Private room,90,1,331
Queens,Private room,46,1,0
Queens,Private room,48,1,158
Queens,Private room,59,3,95
Queens,Private room,85,1,365
Queens,Private room,80,7,188
Queens,Private room,76,2,178
Queens,Private room,85,1,180
Queens,Private room,43,3,283
Queens,Private room,65,1,179
Queens,Private room,75,4,57
Queens,Entire home/apt,49,1,102
Queens,Entire home/apt,110,2,8
Queens,Private room,75,1,8
Queens,Private room,49,2,20
Queens,Private room,60,3,0
Queens,Private room,50,1,153
Queens,Private room,105,4,70
Queens,Private room,55,1,365
Queens,Entire home/apt,105,1,316
Queens,Private room,399,1,241
Queens,Private room,85,1,364
Queens,Private room,70,1,76
Queens,Private room,47,3,56
Queens,Entire home/apt,150,2,76
Queens,Entire home/apt,149,4,66
Queens,Entire home/apt,129,20,0
Queens,Private room,99,3,176
Queens,Private room,70,1,8
Queens,Private room,90,90,365
Queens,Private room,95,3,50
Queens,Entire home/apt,94,6,48
Queens,Private room,29,1,0
Queens,Entire home/apt,80,2,0
Queens,Private room,37,3,48
Queens,Shared room,30,7,206
Queens,Entire home/apt,122,3,84
Queens,Private room,99,2,0
Queens,Private room,33,1,86
Queens,Private room,39,1,0
Queens,Entire home/apt,125,30,365
Queens,Entire home/apt,78,3,0
Queens,Private room,72,3,365
Queens,Private room,108,3,356
Queens,Private room,108,3,29
Queens,Entire home/apt,80,1,143
Queens,Entire home/apt,125,18,0
Queens,Private room,51,2,296
Queens,Entire home/apt,87,2,0
Queens,Private room,75,1,173
Queens,Private room,35,2,0
Queens,Private room,55,14,2
Queens,Entire home/apt,79,3,105
Queens,Private room,63,1,363
Queens,Private room,159,1,179
Queens,Private room,60,1,158
Queens,Private room,47,1,0
Queens,Private room,55,4,53
Queens,Private room,65,1,0
Queens,Private room,50,4,215
Queens,Private room,49,1,0
Queens,Entire home/apt,95,2,345
Queens,Private room,56,2,80
Queens,Private room,65,1,66
Queens,Private room,96,1,343
Queens,Private room,55,1,0
Queens,Private room,40,1,300
Queens,Entire home/apt,320,30,180
Queens,Private room,149,30,90
Queens,Private room,55,2,349
Queens,Private room,55,2,355
Queens,Private room,75,3,0
Queens,Entire home/apt,115,3,3
Queens,Private room,139,1,365
Queens,Private room,60,4,96
Queens,Private room,50,2,0
Queens,Private room,70,1,0
Queens,Private room,40,1,0
Queens,Private room,65,4,0
Queens,Private room,45,4,266
Queens,Entire home/apt,105,3,1
Queens,Private room,20,7,89
Queens,Entire home/apt,110,2,191
Queens,Entire home/apt,85,1,0
Queens,Private room,40,1,59
Queens,Entire home/apt,99,2,1
Queens,Private room,55,1,0
Queens,Entire home/apt,159,5,299
Queens,Entire home/apt,100,1,8
Queens,Private room,88,5,0
Queens,Private room,120,1,352
Queens,Entire home/apt,143,30,7
Queens,Private room,70,1,172
Queens,Private room,40,1,162
Queens,Private room,75,10,197
Queens,Entire home/apt,105,4,335
Queens,Entire home/apt,105,4,352
Queens,Entire home/apt,100,4,201
Queens,Private room,120,1,361
Queens,Private room,45,2,52
Queens,Private room,75,1,0
Queens,Entire home/apt,74,2,0
Queens,Private room,59,3,73
Queens,Private room,56,3,0
Queens,Private room,65,1,365
Queens,Private room,120,5,351
Queens,Entire home/apt,100,4,157
Queens,Private room,52,1,0
Queens,Entire home/apt,95,4,0
Queens,Entire home/apt,76,3,0
Queens,Entire home/apt,110,21,0
Queens,Private room,75,3,7
Queens,Private room,70,4,0
Queens,Entire home/apt,53,6,66
Queens,Private room,105,12,0
Queens,Private room,95,2,118
Queens,Entire home/apt,101,17,0
Queens,Entire home/apt,99,2,365
Queens,Entire home/apt,86,2,149
Queens,Private room,44,4,3
Queens,Private room,69,7,0
Queens,Entire home/apt,100,2,167
Queens,Private room,37,30,363
Queens,Private room,48,1,113
Queens,Private room,85,2,306
Queens,Entire home/apt,125,1,157
Queens,Private room,135,7,0
Queens,Private room,30,1,142
Queens,Private room,60,1,0
Queens,Entire home/apt,95,2,212
Queens,Entire home/apt,94,1,173
Queens,Private room,40,2,0
Queens,Entire home/apt,150,5,0
Queens,Private room,38,1,0
Queens,Entire home/apt,85,30,280
Queens,Private room,70,1,302
Queens,Entire home/apt,125,3,348
Queens,Entire home/apt,120,2,135
Queens,Private room,50,1,0
Queens,Private room,109,1,356
Queens,Entire home/apt,165,2,55
Queens,Private room,30,15,142
Queens,Private room,75,1,61
Queens,Private room,30,15,0
Queens,Private room,60,1,341
Queens,Private room,250,2,1
Queens,Entire home/apt,85,2,56
Queens,Entire home/apt,239,3,266
Queens,Private room,87,3,343
Queens,Private room,69,1,156
Queens,Entire home/apt,200,1,152
Queens,Entire home/apt,110,30,0
Queens,Private room,95,1,0
Queens,Entire home/apt,99,3,0
Queens,Private room,53,1,0
Queens,Entire home/apt,150,1,255
Queens,Entire home/apt,120,1,249
Queens,Private room,40,5,6
Queens,Private room,48,1,341
Queens,Private room,60,3,0
Queens,Entire home/apt,60,3,47
Queens,Private room,65,30,0
Queens,Private room,33,1,139
Queens,Private room,45,1,175
Queens,Private room,45,1,155
Queens,Entire home/apt,99,4,0
Queens,Private room,33,3,0
Queens,Private room,40,5,0
Queens,Private room,65,4,0
Queens,Private room,50,1,0
Queens,Private room,30,15,145
Queens,Private room,48,1,0
Queens,Private room,119,1,0
Queens,Entire home/apt,60,3,50
Queens,Entire home/apt,225,7,0
Queens,Entire home/apt,79,3,0
Queens,Private room,35,1,0
Queens,Private room,45,1,0
Queens,Private room,50,15,356
Queens,Entire home/apt,95,4,101
Queens,Entire home/apt,75,3,72
Queens,Private room,80,3,89
Queens,Entire home/apt,89,1,42
Queens,Entire home/apt,100,3,12
Queens,Private room,70,2,0
Queens,Private room,115,2,19
Queens,Private room,85,2,0
Queens,Private room,55,1,159
Queens,Private room,50,4,11
Queens,Private room,40,1,154
Queens,Shared room,110,1,56
Queens,Private room,57,5,0
Queens,Private room,100,3,42
Queens,Private room,40,2,0
Queens,Entire home/apt,100,4,17
Queens,Private room,55,6,0
Queens,Private room,100,3,90
Queens,Private room,55,3,36
Queens,Private room,50,2,90
Queens,Private room,40,3,0
Queens,Private room,81,1,179
Queens,Entire home/apt,225,1,329
Queens,Shared room,120,1,365
Queens,Private room,80,3,244
Queens,Private room,55,2,59
Queens,Private room,40,1,145
