neighbourhood_group,room_type,price,minimum_nights,availability_365
Brooklyn,Entire home/apt,102,7,2
Brooklyn,Entire home/apt,129,30,303
Brooklyn,Entire home/apt,107,30,18
Brooklyn,Private room,90,1,0
Brooklyn,Entire home/apt,160,7,0
Brooklyn,Private room,95,4,137
Brooklyn,Entire home/apt,129,30,341
Brooklyn,Private room,110,4,323
Brooklyn,Entire home/apt,134,2,264
Brooklyn,Private room,95,2,274
Brooklyn,Private room,90,2,306
Brooklyn,Entire home/apt,98,4,8
Brooklyn,Entire home/apt,90,7,0
Brooklyn,Entire home/apt,134,6,0
Brooklyn,Entire home/apt,108,3,89
Brooklyn,Entire home/apt,175,2,14
Brooklyn,Private room,90,3,0
Brooklyn,Private room,45,2,151
Brooklyn,Private room,49,3,180
Brooklyn,Private room,110,1,157
Brooklyn,Private room,50,1,0
Brooklyn,Entire home/apt,60,1,0
Brooklyn,Entire home/apt,165,5,0
Brooklyn,Private room,53,1,60
Brooklyn,Private room,38,1,280
Brooklyn,Private room,49,1,120
Brooklyn,Private room,47,1,74
Brooklyn,Entire home/apt,120,2,61
Brooklyn,Private room,105,1,0
Brooklyn,Entire home/apt,275,2,0
Brooklyn,Private room,52,3,281
Brooklyn,Entire home/apt,550,1,0
Brooklyn,Entire home/apt,176,3,302
Brooklyn,Private room,50,7,0
Brooklyn,Private room,100,2,0
Brooklyn,Private room,30,15,0
Brooklyn,Entire home/apt,595,4,0
Brooklyn,Private room,65,9,0
Brooklyn,Entire home/apt,250,6,56
Brooklyn,Entire home/apt,85,10,324
Brooklyn,Entire home/apt,90,14,310
Brooklyn,Entire home/apt,125,5,213
Brooklyn,Private room,60,1,0
Brooklyn,Private room,36,10,0
Brooklyn,Private room,85,1,0
Brooklyn,Private room,45,7,287
Brooklyn,Entire home/apt,92,3,173
Brooklyn,Private room,30,1,0
Brooklyn,Private room,75,1,0
Brooklyn,Entire home/apt,100,20,327
Brooklyn,Entire home/apt,115,3,188
Brooklyn,Entire home/apt,175,5,0
Brooklyn,Entire home/apt,112,4,0
Brooklyn,Entire home/apt,115,14,0
Brooklyn,Entire home/apt,100,30,151
Brooklyn,Private room,50,5,0
Brooklyn,Entire home/apt,100,5,0
Brooklyn,Entire home/apt,225,3,0
Brooklyn,Private room,70,1,176
Brooklyn,Private room,31,1,158
Brooklyn,Private room,40,1,0
Brooklyn,Entire home/apt,235,4,31
Brooklyn,Entire home/apt,200,1,0
Brooklyn,Entire home/apt,180,1,0
Brooklyn,Entire home/apt,110,1,85
Brooklyn,Entire home/apt,152,1,269
Brooklyn,Entire home/apt,150,28,207
Brooklyn,Private room,67,5,300
Brooklyn,Private room,65,2,73
Brooklyn,Private room,79,22,313
Brooklyn,Private room,55,1,135
Brooklyn,Private room,150,4,257
Brooklyn,Shared room,45,4,0
Brooklyn,Entire home/apt,125,3,60
Brooklyn,Entire home/apt,90,30,280
Brooklyn,Private room,52,5,342
Brooklyn,Entire home/apt,94,2,0
Brooklyn,Shared room,40,5,0
Brooklyn,Private room,69,5,0
Brooklyn,Entire home/apt,100,1,334
Brooklyn,Entire home/apt,53,20,220
Brooklyn,Private room,40,2,0
Brooklyn,Entire home/apt,150,4,0
Brooklyn,Entire home/apt,180,3,0
Brooklyn,Private room,45,2,365
Brooklyn,Entire home/apt,330,10,0
Brooklyn,Private room,50,30,281
Brooklyn,Private room,49,3,284
Brooklyn,Entire home/apt,65,1,98
Brooklyn,Entire home/apt,225,3,112
Brooklyn,Entire home/apt,85,5,38
Brooklyn,Entire home/apt,149,30,341
Brooklyn,Entire home/apt,225,7,0
Brooklyn,Entire home/apt,135,2,0
Brooklyn,Entire home/apt,159,30,327
Brooklyn,Entire home/apt,200,2,81
Brooklyn,Entire home/apt,155,28,336
Brooklyn,Entire home/apt,125,150,0
Brooklyn,Private room,75,2,266
Brooklyn,Private room,70,7,0
Brooklyn,Entire home/apt,200,2,64
Brooklyn,Entire home/apt,90,30,311
Brooklyn,Private room,50,4,0
Brooklyn,Entire home/apt,124,4,165
Brooklyn,Entire home/apt,130,3,248
Brooklyn,Entire home/apt,200,3,0
Brooklyn,Entire home/apt,350,5,0
Brooklyn,Private room,65,1,0
Brooklyn,Entire home/apt,145,5,275
Brooklyn,Private room,95,4,0
Brooklyn,Private room,69,1,280
Brooklyn,Entire home/apt,135,5,76
Brooklyn,Entire home/apt,325,4,0
Brooklyn,Private room,80,2,13
Brooklyn,Entire home/apt,115,13,0
Brooklyn,Entire home/apt,195,5,0
Brooklyn,Entire home/apt,142,10,157
Brooklyn,Entire home/apt,97,30,282
Brooklyn,Entire home/apt,70,20,211
Brooklyn,Entire home/apt,68,30,0
Brooklyn,Entire home/apt,150,2,53
Brooklyn,Entire home/apt,150,4,0
Brooklyn,Entire home/apt,150,3,0
Brooklyn,Entire home/apt,160,5,24
Brooklyn,Private room,79,3,111
Brooklyn,Entire home/apt,200,5,15
Brooklyn,Entire home/apt,175,1,0
Brooklyn,Entire home/apt,76,31,333
Brooklyn,Entire home/apt,400,30,171
Brooklyn,Private room,80,5,0
Brooklyn,Private room,69,3,238
Brooklyn,Entire home/apt,100,8,0
Brooklyn,Private room,150,7,16
Brooklyn,Entire home/apt,150,1,209
Brooklyn,Entire home/apt,129,30,336
Brooklyn,Private room,55,1,307
Brooklyn,Entire home/apt,99,17,0
Brooklyn,Entire home/apt,199,30,311
Brooklyn,Entire home/apt,150,2,0
Brooklyn,Private room,100,20,0
Brooklyn,Entire home/apt,150,3,0
Brooklyn,Private room,100,2,0
Brooklyn,Private room,75,7,87
Brooklyn,Private room,95,3,0
Brooklyn,Entire home/apt,100,5,0
Brooklyn,Entire home/apt,155,29,59
Brooklyn,Entire home/apt,195,6,13
Brooklyn,Entire home/apt,300,2,224
Brooklyn,Private room,100,30,296
Brooklyn,Private room,199,1,363
Brooklyn,Private room,100,21,96
Brooklyn,Entire home/apt,295,2,151
Brooklyn,Entire home/apt,100,5,214
Brooklyn,Private room,45,20,0
Brooklyn,Entire home/apt,87,2,233
Brooklyn,Entire home/apt,120,5,254
Brooklyn,Private room,40,7,221
Brooklyn,Entire home/apt,150,3,0
Brooklyn,Entire home/apt,450,30,0
Brooklyn,Entire home/apt,149,6,0
Brooklyn,Entire home/apt,169,4,0
Brooklyn,Private room,105,2,93
Brooklyn,Private room,42,7,0
Brooklyn,Entire home/apt,160,1,279
Brooklyn,Private room,155,2,0
Brooklyn,Entire home/apt,151,3,308
Brooklyn,Private room,80,2,0
Brooklyn,Private room,5000,6,363
Brooklyn,Private room,45,1,99
Brooklyn,Entire home/apt,115,7,0
Brooklyn,Private room,65,1,269
Brooklyn,Private room,80,2,0
Brooklyn,Private room,63,4,290
Brooklyn,Entire home/apt,200,5,78
Brooklyn,Entire home/apt,185,3,0
Brooklyn,Entire home/apt,185,4,254
Brooklyn,Private room,75,2,0
Brooklyn,Private room,65,1,0
Brooklyn,Entire home/apt,180,1,197
Brooklyn,Entire home/apt,86,3,0
Brooklyn,Entire home/apt,4500,1,365
Brooklyn,Entire home/apt,8000,1,365
Brooklyn,Entire home/apt,299,3,346
Brooklyn,Private room,179,1,365
Brooklyn,Private room,74,4,25
Brooklyn,Private room,100,5,0
Brooklyn,Entire home/apt,270,3,0
Brooklyn,Entire home/apt,200,14,0
Brooklyn,Private room,60,2,83
Brooklyn,Entire home/apt,210,3,0
Brooklyn,Entire home/apt,150,2,0
Brooklyn,Entire home/apt,135,2,296
Brooklyn,Private room,70,2,0
Brooklyn,Private room,43,1,220
Brooklyn,Entire home/apt,140,2,294
Brooklyn,Entire home/apt,159,30,317
Brooklyn,Entire home/apt,135,2,187
Brooklyn,Private room,59,20,54
Brooklyn,Private room,66,1,41
Brooklyn,Entire home/apt,100,3,237
Brooklyn,Private room,50,7,125
Brooklyn,Private room,54,1,0
Brooklyn,Entire home/apt,100,6,202
Brooklyn,Entire home/apt,115,30,78
Brooklyn,Entire home/apt,350,3,21
Brooklyn,Private room,32,7,319
Brooklyn,Entire home/apt,165,8,297
Brooklyn,Entire home/apt,795,6,14
Brooklyn,Entire home/apt,200,4,95
Brooklyn,Entire home/apt,175,5,107
Brooklyn,Entire home/apt,414,3,0
Brooklyn,Entire home/apt,135,2,0
Brooklyn,Entire home/apt,155,25,364
Brooklyn,Entire home/apt,129,30,337
Brooklyn,Entire home/apt,499,7,31
Brooklyn,Shared room,80,1,90
Brooklyn,Private room,95,1,0
Brooklyn,Private room,70,14,67
Brooklyn,Entire home/apt,245,4,0
Brooklyn,Entire home/apt,240,2,0
Brooklyn,Entire home/apt,149,30,295
Brooklyn,Private room,100,21,14
Brooklyn,Entire home/apt,99,4,0
Brooklyn,Entire home/apt,78,3,0
Brooklyn,Private room,75,4,0
Brooklyn,Entire home/apt,152,2,12
Brooklyn,Entire home/apt,220,29,0
Brooklyn,Entire home/apt,99,2,287
Brooklyn,Entire home/apt,199,4,37
Brooklyn,Private room,75,1,25
Brooklyn,Entire home/apt,100,14,0
Brooklyn,Private room,75,3,292
Brooklyn,Private room,93,6,336
Brooklyn,Entire home/apt,140,4,315
Brooklyn,Entire home/apt,200,30,5
Brooklyn,Entire home/apt,200,2,157
Brooklyn,Entire home/apt,200,2,0
Brooklyn,Entire home/apt,109,2,0
Brooklyn,Private room,126,2,105
Brooklyn,Entire home/apt,135,5,0
Brooklyn,Private room,83,2,0
Brooklyn,Entire home/apt,50,7,0
Brooklyn,Entire home/apt,162,2,282
Brooklyn,Entire home/apt,67,1,0
Brooklyn,Entire home/apt,149,2,254
Brooklyn,Entire home/apt,65,5,0
Brooklyn,Entire home/apt,250,5,0
Brooklyn,Private room,160,2,307
Brooklyn,Private room,64,3,282
Brooklyn,Private room,33,2,16
Brooklyn,Entire home/apt,150,3,7
Brooklyn,Entire home/apt,145,2,218
Brooklyn,Private room,40,10,0
Brooklyn,Private room,95,3,0
Brooklyn,Entire home/apt,185,5,0
Brooklyn,Entire home/apt,500,1,365
Brooklyn,Entire home/apt,105,21,221
Brooklyn,Entire home/apt,67,30,26
Brooklyn,Entire home/apt,75,1,0
Brooklyn,Entire home/apt,125,7,188
Brooklyn,Entire home/apt,350,2,0
Brooklyn,Entire home/apt,150,1,0
Brooklyn,Entire home/apt,270,3,12
Brooklyn,Entire home/apt,184,5,0
Brooklyn,Entire home/apt,275,4,34
Brooklyn,Entire home/apt,425,5,0
Brooklyn,Entire home/apt,165,3,0
Brooklyn,Private room,85,2,363
Brooklyn,Entire home/apt,170,7,44
Brooklyn,Private room,70,3,142
Brooklyn,Private room,125,2,7
Brooklyn,Private room,120,2,162
Brooklyn,Entire home/apt,225,4,0
Brooklyn,Entire home/apt,155,3,363
Brooklyn,Entire home/apt,450,2,13
Brooklyn,Entire home/apt,215,5,106
Brooklyn,Private room,60,3,0
Brooklyn,Private room,99,3,11
Brooklyn,Entire home/apt,300,2,268
Brooklyn,Entire home/apt,120,5,56
Brooklyn,Private room,54,10,0
Brooklyn,Entire home/apt,225,3,275
Brooklyn,Entire home/apt,151,28,54
Brooklyn,Entire home/apt,110,1,179
Brooklyn,Private room,99,1,125
Brooklyn,Entire home/apt,350,3,0
Brooklyn,Private room,70,5,0
Brooklyn,Private room,120,3,365
Brooklyn,Private room,100,7,0
Brooklyn,Private room,150,21,0
Brooklyn,Entire home/apt,330,2,351
Brooklyn,Entire home/apt,165,2,264
Brooklyn,Entire home/apt,120,3,9
Brooklyn,Entire home/apt,250,1,0
Brooklyn,Entire home/apt,115,7,0
Brooklyn,Private room,55,1,249
Brooklyn,Entire home/apt,55,1,64
Brooklyn,Entire home/apt,400,6,1
Brooklyn,Entire home/apt,200,5,0
Brooklyn,Entire home/apt,111,2,0
Brooklyn,Entire home/apt,175,3,0
Brooklyn,Entire home/apt,88,30,101
Brooklyn,Entire home/apt,425,6,321
Brooklyn,Entire home/apt,270,14,0
Brooklyn,Private room,180,1,0
Brooklyn,Private room,55,13,0
Brooklyn,Private room,105,14,285
Brooklyn,Entire home/apt,265,2,0
Brooklyn,Entire home/apt,149,1,0
Brooklyn,Entire home/apt,125,1,122
Brooklyn,Private room,65,2,80
Brooklyn,Entire home/apt,350,7,0
Brooklyn,Entire home/apt,115,5,0
Brooklyn,Entire home/apt,158,30,365
Brooklyn,Private room,50,1,0
Brooklyn,Private room,89,3,359
Brooklyn,Entire home/apt,300,1,254
Brooklyn,Entire home/apt,70,1,0
Brooklyn,Entire home/apt,160,3,0
Brooklyn,Private room,57,7,0
Brooklyn,Entire home/apt,90,4,13
Brooklyn,Entire home/apt,100,2,30
Brooklyn,Entire home/apt,68,30,334
Brooklyn,Private room,40,28,318
Brooklyn,Entire home/apt,145,3,0
Brooklyn,Entire home/apt,250,3,6
Brooklyn,Entire home/apt,245,3,0
Brooklyn,Entire home/apt,125,5,0
Brooklyn,Private room,60,5,0
Brooklyn,Private room,45,30,0
Brooklyn,Entire home/apt,158,3,0
Brooklyn,Entire home/apt,169,5,91
Brooklyn,Entire home/apt,139,2,231
Brooklyn,Private room,135,1,162
Brooklyn,Entire home/apt,175,10,0
Brooklyn,Entire home/apt,150,7,0
Brooklyn,Private room,100,30,10
Brooklyn,Entire home/apt,128,3,32
Brooklyn,Entire home/apt,121,12,7
Brooklyn,Entire home/apt,160,30,228
Brooklyn,Entire home/apt,99,2,235
Brooklyn,Entire home/apt,200,5,193
Brooklyn,Private room,90,3,0
Brooklyn,Entire home/apt,220,2,306
Brooklyn,Private room,100,20,240
Brooklyn,Entire home/apt,78,30,188
Brooklyn,Private room,78,3,362
Brooklyn,Entire home/apt,150,1,0
Brooklyn,Private room,69,2,125
Brooklyn,Private room,65,1,5
Brooklyn,Entire home/apt,90,7,0
Brooklyn,Entire home/apt,125,4,0
Brooklyn,Entire home/apt,78,18,0
Brooklyn,Entire home/apt,215,4,0
Brooklyn,Entire home/apt,92,5,281
Brooklyn,Entire home/apt,1000,4,0
Brooklyn,Private room,75,1,0
Brooklyn,Entire home/apt,200,30,282
Brooklyn,Private room,46,2,346
Brooklyn,Entire home/apt,150,5,86
Brooklyn,Private room,52,4,0
Brooklyn,Entire home/apt,120,2,0
Brooklyn,Entire home/apt,300,5,363
Brooklyn,Private room,110,2,189
Brooklyn,Entire home/apt,200,1,0
Brooklyn,Entire home/apt,75,5,0
Brooklyn,Entire home/apt,129,30,157
Brooklyn,Private room,150,1,299
Brooklyn,Entire home/apt,158,4,0
Brooklyn,Private room,30,1,0
Brooklyn,Entire home/apt,316,3,6
Brooklyn,Entire home/apt,175,3,0
Brooklyn,Shared room,60,1,0
Brooklyn,Private room,72,3,83
Brooklyn,Entire home/apt,175,5,0
Brooklyn,Entire home/apt,85,5,0
Brooklyn,Entire home/apt,225,2,179
Brooklyn,Private room,125,4,0
Brooklyn,Entire home/apt,200,3,260
Brooklyn,Private room,250,1,0
Brooklyn,Entire home/apt,285,1,110
Brooklyn,Entire home/apt,150,4,0
Brooklyn,Private room,70,2,68
Brooklyn,Entire home/apt,220,5,186
Brooklyn,Entire home/apt,90,7,0
Brooklyn,Entire home/apt,120,30,3
Brooklyn,Entire home/apt,240,365,363
Brooklyn,Entire home/apt,115,3,0
Brooklyn,Private room,78,21,0
Brooklyn,Entire home/apt,125,7,270
Brooklyn,Private room,55,3,15
Brooklyn,Private room,47,2,310
Brooklyn,Entire home/apt,250,1,170
Brooklyn,Private room,85,1,21
Brooklyn,Entire home/apt,170,2,0
Brooklyn,Entire home/apt,150,3,18
Brooklyn,Entire home/apt,240,2,77
Brooklyn,Entire home/apt,500,2,365
Brooklyn,Entire home/apt,129,1,0
Brooklyn,Entire home/apt,240,1,0
Brooklyn,Entire home/apt,100,5,0
Brooklyn,Entire home/apt,140,3,4
Brooklyn,Entire home/apt,110,4,0
Brooklyn,Entire home/apt,175,3,365
Brooklyn,Private room,50,10,0
Brooklyn,Private room,60,7,313
Brooklyn,Private room,75,15,0
Brooklyn,Entire home/apt,190,3,0
Brooklyn,Entire home/apt,495,3,198
Brooklyn,Entire home/apt,98,5,188
Brooklyn,Private room,150,1,364
Brooklyn,Entire home/apt,250,1,0
Brooklyn,Entire home/apt,200,5,0
Brooklyn,Entire home/apt,100,2,0
Brooklyn,Entire home/apt,200,30,0
Brooklyn,Entire home/apt,375,3,252
Brooklyn,Entire home/apt,149,2,28
Brooklyn,Entire home/apt,142,1,306
Brooklyn,Entire home/apt,50,3,0
Brooklyn,Entire home/apt,160,1,269
Brooklyn,Entire home/apt,127,4,2
Brooklyn,Entire home/apt,110,3,0
Brooklyn,Entire home/apt,175,3,365
Brooklyn,Entire home/apt,144,1,85
Brooklyn,Entire home/apt,109,2,127
Brooklyn,Entire home/apt,75,3,0
Brooklyn,Entire home/apt,195,2,251
Brooklyn,Entire home/apt,318,5,268
Brooklyn,Entire home/apt,140,2,283
Brooklyn,Private room,77,6,188
Brooklyn,Private room,550,3,358
Brooklyn,Entire home/apt,155,5,17
Brooklyn,Entire home/apt,119,2,0
Brooklyn,Entire home/apt,85,20,0
Brooklyn,Entire home/apt,135,5,191
Brooklyn,Private room,90,3,125
Brooklyn,Entire home/apt,150,1,0
Brooklyn,Private room,38,3,253
Brooklyn,Entire home/apt,210,5,0
Brooklyn,Entire home/apt,250,3,323
Brooklyn,Private room,65,1,82
Brooklyn,Entire home/apt,151,5,333
Brooklyn,Private room,79,4,308
Brooklyn,Entire home/apt,125,3,0
Brooklyn,Entire home/apt,59,1,318
Brooklyn,Entire home/apt,399,3,269
Brooklyn,Private room,96,1,355
Brooklyn,Private room,85,2,264
Brooklyn,Entire home/apt,500,1,282
Brooklyn,Entire home/apt,150,4,0
Brooklyn,Private room,56,2,0
Brooklyn,Private room,60,1,0
Brooklyn,Entire home/apt,85,3,310
Brooklyn,Private room,54,3,0
Brooklyn,Entire home/apt,113,4,191
Brooklyn,Entire home/apt,200,2,303
Brooklyn,Entire home/apt,110,30,220
Brooklyn,Entire home/apt,500,3,365
Brooklyn,Entire home/apt,200,1,336
Brooklyn,Entire home/apt,140,5,14
Brooklyn,Private room,45,4,281
Brooklyn,Private room,35,7,0
Brooklyn,Private room,80,3,0
Brooklyn,Entire home/apt,150,2,0
Brooklyn,Entire home/apt,150,3,0
Brooklyn,Private room,99,1,248
Brooklyn,Entire home/apt,230,2,0
Brooklyn,Private room,45,14,31
Brooklyn,Entire home/apt,100,4,0
Brooklyn,Entire home/apt,120,2,156
Brooklyn,Private room,99,2,365
Brooklyn,Entire home/apt,122,1,235
Brooklyn,Entire home/apt,150,1,0
Brooklyn,Private room,38,30,309
Brooklyn,Private room,50,1,0
Brooklyn,Private room,90,30,0
Brooklyn,Entire home/apt,129,3,204
Brooklyn,Entire home/apt,275,2,290
Brooklyn,Entire home/apt,130,5,309
Brooklyn,Private room,180,3,60
Brooklyn,Entire home/apt,97,3,0
Brooklyn,Entire home/apt,90,2,179
Brooklyn,Entire home/apt,70,2,1
Brooklyn,Private room,91,3,90
Brooklyn,Private room,45,1,0
Brooklyn,Private room,150,2,0
Brooklyn,Entire home/apt,80,2,0
Brooklyn,Private room,80,21,364
Brooklyn,Entire home/apt,100,1,0
Brooklyn,Private room,80,2,227
Brooklyn,Private room,69,1,0
Brooklyn,Entire home/apt,94,10,0
Brooklyn,Entire home/apt,192,4,8
Brooklyn,Private room,69,2,0
Brooklyn,Private room,50,30,88
Brooklyn,Private room,85,3,299
Brooklyn,Private room,34,6,92
Brooklyn,Entire home/apt,120,3,0
Brooklyn,Entire home/apt,170,2,0
Brooklyn,Entire home/apt,140,5,192
Brooklyn,Entire home/apt,150,3,242
Brooklyn,Entire home/apt,159,30,365
Brooklyn,Private room,65,4,0
Brooklyn,Entire home/apt,100,1,0
Brooklyn,Entire home/apt,175,2,2
Brooklyn,Entire home/apt,175,3,0
Brooklyn,Entire home/apt,260,7,363
Brooklyn,Entire home/apt,80,3,19
Brooklyn,Private room,69,2,66
Brooklyn,Entire home/apt,100,3,89
Brooklyn,Entire home/apt,95,3,0
Brooklyn,Private room,49,2,0
Brooklyn,Private room,65,1,0
Brooklyn,Entire home/apt,81,30,318
Brooklyn,Private room,125,5,0
Brooklyn,Private room,65,5,0
Brooklyn,Private room,49,2,362
Brooklyn,Entire home/apt,216,1,295
Brooklyn,Entire home/apt,200,3,0
Brooklyn,Private room,119,2,0
Brooklyn,Entire home/apt,110,3,12
Brooklyn,Entire home/apt,170,4,302
Brooklyn,Entire home/apt,172,30,342
Brooklyn,Private room,50,5,0
Brooklyn,Private room,77,2,365
Brooklyn,Entire home/apt,125,14,32
Brooklyn,Private room,55,4,261
Brooklyn,Entire home/apt,99,2,321
Brooklyn,Entire home/apt,545,2,227
Brooklyn,Private room,250,2,365
Brooklyn,Entire home/apt,150,4,0
Brooklyn,Private room,55,2,19
Brooklyn,Entire home/apt,100,7,0
Brooklyn,Entire home/apt,100,5,0
Brooklyn,Entire home/apt,95,2,226
Brooklyn,Private room,65,2,0
Brooklyn,Entire home/apt,400,2,300
Brooklyn,Entire home/apt,95,1,0
Brooklyn,Entire home/apt,395,3,9
Brooklyn,Private room,100,1,365
Brooklyn,Entire home/apt,200,3,0
Brooklyn,Entire home/apt,165,3,0
Brooklyn,Entire home/apt,145,5,0
Brooklyn,Entire home/apt,75,1,174
Brooklyn,Private room,65,1,0
Brooklyn,Private room,65,60,0
Brooklyn,Private room,175,1,0
Brooklyn,Private room,99,5,365
Brooklyn,Entire home/apt,175,1,171
Brooklyn,Entire home/apt,99,3,66
Brooklyn,Entire home/apt,199,2,0
Brooklyn,Entire home/apt,199,3,23
Brooklyn,Entire home/apt,100,3,317
Brooklyn,Entire home/apt,85,7,0
Brooklyn,Private room,70,1,0
Brooklyn,Entire home/apt,100,2,0
Brooklyn,Entire home/apt,160,3,0
Brooklyn,Entire home/apt,162,1,0
Brooklyn,Private room,45,5,247
Brooklyn,Entire home/apt,129,30,188
Brooklyn,Private room,55,1,0
Brooklyn,Private room,68,5,14
Brooklyn,Entire home/apt,120,2,0
Brooklyn,Private room,55,2,0
Brooklyn,Private room,50,5,0
Brooklyn,Private room,50,5,0
Brooklyn,Entire home/apt,150,1,0
Brooklyn,Entire home/apt,140,30,252
Brooklyn,Private room,48,5,0
Brooklyn,Entire home/apt,90,8,0
Brooklyn,Entire home/apt,117,5,6
Brooklyn,Entire home/apt,150,5,0
Brooklyn,Private room,150,1,0
Brooklyn,Private room,115,1,8
Brooklyn,Private room,70,10,0
Brooklyn,Private room,85,2,0
Brooklyn,Entire home/apt,180,3,291
Brooklyn,Entire home/apt,117,1,280
Brooklyn,Entire home/apt,320,3,242
Brooklyn,Private room,110,1,345
Brooklyn,Entire home/apt,134,4,32
Brooklyn,Private room,45,10,90
Brooklyn,Entire home/apt,149,2,255
Brooklyn,Entire home/apt,200,7,0
Brooklyn,Entire home/apt,165,3,297
Brooklyn,Entire home/apt,120,2,13
Brooklyn,Private room,40,1,335
Brooklyn,Entire home/apt,130,3,206
Brooklyn,Entire home/apt,90,1,0
Brooklyn,Private room,120,2,328
Brooklyn,Entire home/apt,124,5,238
Brooklyn,Entire home/apt,158,30,278
Brooklyn,Entire home/apt,115,1,0
Brooklyn,Entire home/apt,150,7,280
Brooklyn,Entire home/apt,185,30,0
Brooklyn,Private room,110,3,0
Brooklyn,Entire home/apt,275,3,0
Brooklyn,Private room,105,1,59
Brooklyn,Entire home/apt,175,25,0
Brooklyn,Entire home/apt,90,3,295
Brooklyn,Entire home/apt,125,21,0
Brooklyn,Entire home/apt,135,2,35
Brooklyn,Private room,85,2,3
Brooklyn,Private room,89,1,188
Brooklyn,Entire home/apt,150,3,308
Brooklyn,Private room,75,1,0
Brooklyn,Private room,75,2,0
Brooklyn,Private room,33,1,255
Brooklyn,Entire home/apt,75,24,27
Brooklyn,Entire home/apt,165,4,322
Brooklyn,Private room,130,1,0
Brooklyn,Private room,40,3,278
Brooklyn,Entire home/apt,76,5,0
Brooklyn,Entire home/apt,50,24,0
Brooklyn,Private room,45,30,197
Brooklyn,Entire home/apt,80,3,0
Brooklyn,Shared room,65,2,0
Brooklyn,Entire home/apt,90,3,0
Brooklyn,Private room,45,3,327
Brooklyn,Private room,72,2,71
Brooklyn,Private room,57,2,58
Brooklyn,Private room,80,1,0
Brooklyn,Entire home/apt,450,4,0
Brooklyn,Entire home/apt,225,4,0
Brooklyn,Entire home/apt,90,4,4
Brooklyn,Entire home/apt,101,10,0
Brooklyn,Entire home/apt,246,2,0
Brooklyn,Entire home/apt,120,5,188
Brooklyn,Entire home/apt,150,3,88
Brooklyn,Entire home/apt,119,1,0
Brooklyn,Entire home/apt,189,2,0
Brooklyn,Private room,90,3,0
Brooklyn,Private room,35,10,0
Brooklyn,Entire home/apt,139,3,353
Brooklyn,Entire home/apt,100,2,0
Brooklyn,Entire home/apt,115,2,337
Brooklyn,Entire home/apt,135,3,10
Brooklyn,Private room,150,5,0
Brooklyn,Entire home/apt,75,8,0
Brooklyn,Entire home/apt,135,3,0
Brooklyn,Private room,72,5,88
Brooklyn,Private room,60,1,0
Brooklyn,Private room,97,5,0
Brooklyn,Private room,50,4,79
Brooklyn,Entire home/apt,151,5,318
Brooklyn,Entire home/apt,75,1,10
Brooklyn,Entire home/apt,150,2,294
Brooklyn,Entire home/apt,145,5,14
Brooklyn,Private room,50,1,0
Brooklyn,Entire home/apt,104,5,159
Brooklyn,Entire home/apt,100,2,0
Brooklyn,Entire home/apt,200,7,0
Brooklyn,Private room,45,30,92
Brooklyn,Private room,50,7,0
Brooklyn,Private room,42,4,0
Brooklyn,Entire home/apt,116,28,35
Brooklyn,Private room,125,2,270
Brooklyn,Private room,55,3,0
Brooklyn,Entire home/apt,165,29,159
Brooklyn,Private room,95,1,0
Brooklyn,Private room,90,1,365
Brooklyn,Private room,40,1,190
Brooklyn,Private room,75,3,311
Brooklyn,Private room,68,5,0
Brooklyn,Private room,75,2,365
Brooklyn,Private room,65,1,21
Brooklyn,Private room,75,3,347
Brooklyn,Private room,50,30,0
Brooklyn,Private room,95,2,365
Brooklyn,Entire home/apt,150,3,0
Brooklyn,Entire home/apt,75,5,0
Brooklyn,Private room,81,2,364
Brooklyn,Entire home/apt,190,2,0
Brooklyn,Private room,75,1,0
Brooklyn,Private room,59,2,189
Brooklyn,Entire home/apt,270,7,0
Brooklyn,Entire home/apt,1000,2,0
Brooklyn,Entire home/apt,120,28,0
Brooklyn,Entire home/apt,125,3,0
Brooklyn,Private room,75,30,271
Brooklyn,Private room,103,3,192
Brooklyn,Entire home/apt,175,2,19
Brooklyn,Private room,96,3,0
Brooklyn,Private room,129,2,298
Brooklyn,Entire home/apt,150,2,0
Brooklyn,Private room,95,3,365
Brooklyn,Private room,70,30,0
Brooklyn,Entire home/apt,200,6,0
Brooklyn,Entire home/apt,138,5,0
Brooklyn,Entire home/apt,115,2,283
Brooklyn,Entire home/apt,125,14,180
Brooklyn,Entire home/apt,199,4,0
Brooklyn,Entire home/apt,210,2,180
Brooklyn,Entire home/apt,150,2,0
Brooklyn,Private room,60,2,326
Brooklyn,Entire home/apt,200,2,0
Brooklyn,Entire home/apt,160,4,0
Brooklyn,Entire home/apt,140,2,0
Brooklyn,Private room,65,1,0
Brooklyn,Private room,60,3,0
Brooklyn,Entire home/apt,130,3,83
Brooklyn,Entire home/apt,103,1,0
Brooklyn,Private room,89,2,219
Brooklyn,Entire home/apt,115,2,285
Brooklyn,Entire home/apt,93,30,226
Brooklyn,Entire home/apt,119,2,241
Brooklyn,Entire home/apt,155,2,0
Brooklyn,Private room,50,2,0
Brooklyn,Entire home/apt,157,4,0
Brooklyn,Entire home/apt,145,3,269
Brooklyn,Entire home/apt,185,4,9
Brooklyn,Entire home/apt,100,2,58
Brooklyn,Private room,60,1,0
Brooklyn,Private room,125,2,0
Brooklyn,Entire home/apt,120,2,66
Brooklyn,Entire home/apt,150,5,254
