neighbourhood_group,room_type,price,minimum_nights,availability_365
Bronx,Entire home/apt,93,5,306
Bronx,Private room,75,2,54
Bronx,Private room,50,3,27
Bronx,Private room,39,3,49
Bronx,Private room,95,1,359
Bronx,Entire home/apt,101,2,46
Bronx,Private room,55,1,358
Bronx,Private room,59,3,0
Bronx,Private room,62,1,229
Bronx,Private room,65,2,183
Bronx,Private room,150,1,247
Bronx,Private room,140,2,365
Bronx,Private room,80,2,70
Bronx,Private room,50,2,132
Bronx,Private room,50,2,117
Bronx,Private room,80,5,179
Bronx,Private room,39,1,176
Bronx,Shared room,77,1,90
Bronx,Private room,80,1,365
Bronx,Private room,50,1,265
Bronx,Entire home/apt,100,2,161
Bronx,Entire home/apt,110,14,88
Bronx,Entire home/apt,100,2,145
Bronx,Private room,35,21,341
Bronx,Private room,60,3,335
Bronx,Entire home/apt,107,1,339
Bronx,Entire home/apt,90,3,321
Bronx,Private room,35,1,241
Bronx,Private room,24,2,0
Bronx,Entire home/apt,35,2,51
Bronx,Entire home/apt,103,2,75
Bronx,Entire home/apt,125,1,336
Bronx,Private room,120,1,268
Bronx,Private room,63,1,167
Bronx,Private room,39,1,15
Bronx,Private room,100,5,40
Bronx,Private room,58,5,180
Bronx,Private room,85,1,365
Bronx,Private room,46,2,179
Bronx,Entire home/apt,60,1,74
Bronx,Private room,35,5,62
Bronx,Entire home/apt,150,1,78
Bronx,Entire home/apt,109,2,50
Bronx,Shared room,25,2,146
Bronx,Private room,100,2,345
Bronx,Private room,47,1,167
Bronx,Entire home/apt,75,1,0
Bronx,Private room,50,3,350
Bronx,Private room,33,1,116
Bronx,Shared room,35,1,0
Bronx,Private room,42,1,332
Bronx,Entire home/apt,100,2,180
Bronx,Private room,35,1,0
Bronx,Private room,40,7,59
Bronx,Private room,60,2,34
Bronx,Private room,45,1,352
Bronx,Private room,51,1,271
Bronx,Entire home/apt,75,2,360
Bronx,Entire home/apt,150,2,0
Bronx,Private room,45,2,24
Bronx,Private room,70,1,364
Bronx,Private room,75,5,188
Bronx,Entire home/apt,115,2,6
Bronx,Entire home/apt,115,4,124
Bronx,Private room,56,2,70
Bronx,Entire home/apt,80,1,1
Bronx,Entire home/apt,65,1,29
Bronx,Entire home/apt,85,2,349
Bronx,Private room,35,1,48
Bronx,Private room,60,1,343
Bronx,Entire home/apt,75,2,86
Bronx,Private room,100,7,180
Bronx,Private room,150,1,267
Bronx,Entire home/apt,50,3,34
Bronx,Shared room,77,1,179
Bronx,Shared room,49,1,358
Bronx,Private room,75,3,81
Bronx,Entire home/apt,92,2,48
Bronx,Entire home/apt,107,2,81
Bronx,Entire home/apt,70,93,134
Bronx,Private room,45,1,318
Bronx,Entire home/apt,87,2,298
Bronx,Private room,27,30,68
Bronx,Shared room,20,1,5
Bronx,Private room,65,3,0
Bronx,Private room,27,2,60
Bronx,Entire home/apt,70,40,0
Bronx,Entire home/apt,120,3,45
Bronx,Entire home/apt,120,3,45
Bronx,Entire home/apt,145,3,48
Bronx,Private room,130,1,180
Bronx,Private room,36,1,97
Bronx,Private room,40,1,121
Bronx,Private room,95,2,325
Bronx,Private room,35,2,27
Bronx,Entire home/apt,100,1,51
Bronx,Private room,29,1,18
Bronx,Entire home/apt,309,2,173
Bronx,Shared room,28,1,64
Bronx,Private room,37,1,315
Bronx,Shared room,28,1,71
Bronx,Private room,47,1,236
Bronx,Private room,70,1,89
Bronx,Entire home/apt,69,5,55
Bronx,Entire home/apt,223,3,315
Bronx,Private room,45,1,365
Bronx,Entire home/apt,115,14,0
Bronx,Private room,55,1,310
Bronx,Private room,43,3,341
Bronx,Entire home/apt,70,1,96
Bronx,Private room,50,2,88
Bronx,Private room,60,1,180
Bronx,Private room,60,1,179
Bronx,Private room,55,2,351
Bronx,Shared room,36,1,71
Bronx,Private room,40,1,89
Bronx,Shared room,28,1,60
Bronx,Shared room,28,1,73
Bronx,Shared room,28,1,365
Bronx,Shared room,28,1,363
Bronx,Private room,75,1,363
Bronx,Entire home/apt,90,30,55
Bronx,Entire home/apt,100,3,330
Bronx,Private room,80,1,89
Bronx,Private room,40,5,362
Bronx,Shared room,85,1,77
Bronx,Shared room,28,1,362
Bronx,Shared room,28,1,351
Bronx,Entire home/apt,100,3,336
Bronx,Private room,55,2,89
Bronx,Shared room,80,1,365
Bronx,Private room,75,1,365
Bronx,Entire home/apt,125,14,365
Bronx,Entire home/apt,75,1,355
Bronx,Private room,55,1,236
Bronx,Private room,35,1,62
Bronx,Private room,36,2,81
Bronx,Private room,38,2,90
Bronx,Private room,120,2,84
Bronx,Private room,73,1,180
Bronx,Private room,42,2,326
Bronx,Entire home/apt,59,2,0
Bronx,Private room,69,1,359
Bronx,Entire home/apt,99,2,120
Bronx,Private room,160,2,364
Bronx,Shared room,22,1,11
Bronx,Private room,34,2,9
Bronx,Entire home/apt,109,2,192
Bronx,Private room,70,2,90
Bronx,Shared room,28,1,88
Bronx,Private room,100,3,365
Bronx,Shared room,60,1,89
Bronx,Entire home/apt,88,3,241
Bronx,Entire home/apt,140,2,358
Bronx,Private room,40,1,188
Bronx,Shared room,55,1,364
Bronx,Private room,40,2,90
Bronx,Entire home/apt,196,2,173
Bronx,Entire home/apt,75,3,253
Bronx,Private room,50,2,8
Bronx,Private room,55,91,364
Bronx,Private room,56,2,53
Bronx,Private room,69,2,86
Bronx,Entire home/apt,75,2,160
Bronx,Entire home/apt,168,3,337
Bronx,Private room,149,1,363
Bronx,Entire home/apt,288,2,346
Bronx,Private room,79,3,69
Bronx,Private room,58,3,75
Bronx,Private room,55,3,86
Bronx,Private room,55,3,89
Bronx,Private room,35,3,342
Bronx,Entire home/apt,99,3,52
Bronx,Entire home/apt,95,1,84
Bronx,Private room,45,2,364
Bronx,Entire home/apt,85,1,362
Bronx,Private room,100,3,88
Bronx,Private room,67,3,113
Bronx,Shared room,57,1,340
Bronx,Entire home/apt,60,3,20
Bronx,Entire home/apt,150,1,65
Bronx,Entire home/apt,69,7,254
Bronx,Entire home/apt,95,2,47
Bronx,Private room,60,1,83
Bronx,Entire home/apt,140,4,103
Bronx,Private room,35,2,59
Bronx,Private room,65,1,364
Bronx,Private room,65,1,365
Bronx,Private room,55,3,140
Bronx,Private room,65,2,296
Bronx,Private room,39,3,170
Bronx,Private room,80,1,2
Bronx,Private room,80,4,87
Bronx,Private room,36,2,47
Bronx,Private room,55,2,35
Bronx,Entire home/apt,220,30,180
Bronx,Entire home/apt,309,2,168
Bronx,Private room,125,3,365
Bronx,Private room,39,3,180
Bronx,Private room,39,2,175
Bronx,Entire home/apt,99,2,343
Bronx,Private room,53,3,162
Bronx,Private room,100,3,365
Bronx,Entire home/apt,150,1,88
Bronx,Private room,40,1,179
Bronx,Entire home/apt,79,2,169
Bronx,Entire home/apt,75,3,0
Bronx,Entire home/apt,140,2,175
Bronx,Private room,75,1,363
Bronx,Entire home/apt,125,2,207
Bronx,Private room,40,1,175
Bronx,Private room,40,1,174
Bronx,Entire home/apt,60,4,194
Bronx,Entire home/apt,79,2,354
Bronx,Entire home/apt,390,2,348
Bronx,Private room,122,1,166
Bronx,Private room,40,3,68
Bronx,Entire home/apt,150,30,89
Bronx,Entire home/apt,55,7,179
Bronx,Private room,100,1,115
Bronx,Entire home/apt,1000,1,90
Bronx,Entire home/apt,600,1,44
Bronx,Shared room,25,90,190
Bronx,Entire home/apt,85,1,14
Bronx,Entire home/apt,117,4,290
Bronx,Private room,39,2,58
Bronx,Entire home/apt,178,2,89
Bronx,Private room,29,2,81
Bronx,Private room,33,2,84
Bronx,Entire home/apt,379,3,167
Bronx,Entire home/apt,98,3,169
Bronx,Entire home/apt,128,2,167
Bronx,Private room,38,3,177
Bronx,Private room,38,2,177
Bronx,Private room,39,2,177
Bronx,Private room,39,2,177
Bronx,Private room,39,2,177
Bronx,Shared room,50,1,88
Bronx,Private room,140,1,90
Bronx,Entire home/apt,80,7,71
Bronx,Private room,125,2,364
Bronx,Private room,70,2,81
Bronx,Entire home/apt,100,1,40
