neighbourhood_group,room_type,price,minimum_nights,availability_365
Manhattan,Private room,100,1,0
Manhattan,Entire home/apt,171,2,0
Manhattan,Entire home/apt,200,4,0
Manhattan,Entire home/apt,275,3,323
Manhattan,Entire home/apt,429,2,0
Manhattan,Entire home/apt,175,3,0
Manhattan,Entire home/apt,100,3,0
Manhattan,Private room,70,3,209
Manhattan,Entire home/apt,175,2,339
Manhattan,Entire home/apt,195,3,0
Manhattan,Entire home/apt,175,4,0
Manhattan,Entire home/apt,345,3,273
Manhattan,Entire home/apt,280,2,0
Manhattan,Entire home/apt,120,3,197
Manhattan,Private room,89,3,177
Manhattan,Private room,85,5,80
Manhattan,Entire home/apt,220,2,0
Manhattan,Private room,125,7,309
Manhattan,Entire home/apt,189,1,0
Manhattan,Private room,81,3,0
Manhattan,Shared room,45,2,15
Manhattan,Private room,62,3,35
Manhattan,Private room,80,2,0
Manhattan,Shared room,65,2,0
Manhattan,Private room,125,6,43
Manhattan,Private room,90,4,0
Manhattan,Entire home/apt,200,30,365
Manhattan,Entire home/apt,149,1,0
Manhattan,Entire home/apt,150,2,0
Manhattan,Private room,52,7,17
Manhattan,Entire home/apt,175,1,0
Manhattan,Private room,60,2,188
Manhattan,Private room,45,3,0
Manhattan,Private room,89,2,0
Manhattan,Entire home/apt,200,4,6
Manhattan,Private room,80,1,227
Manhattan,Entire home/apt,78,5,0
Manhattan,Entire home/apt,289,2,0
Manhattan,Private room,50,2,0
Manhattan,Entire home/apt,234,4,0
Manhattan,Private room,69,5,0
Manhattan,Entire home/apt,135,1,0
Manhattan,Entire home/apt,16,2,9
Manhattan,Entire home/apt,250,5,234
Manhattan,Private room,140,3,316
Manhattan,Entire home/apt,175,3,0
Manhattan,Entire home/apt,200,1,0
Manhattan,Private room,90,3,53
Manhattan,Entire home/apt,200,4,312
Manhattan,Entire home/apt,170,4,0
Manhattan,Entire home/apt,500,4,341
Manhattan,Entire home/apt,288,7,222
Manhattan,Entire home/apt,80,3,0
Manhattan,Entire home/apt,166,14,48
Manhattan,Entire home/apt,330,4,260
Manhattan,Private room,130,1,0
Manhattan,Entire home/apt,165,3,75
Manhattan,Private room,155,2,172
Manhattan,Entire home/apt,119,60,0
Manhattan,Entire home/apt,125,4,0
Manhattan,Entire home/apt,99,30,170
Manhattan,Entire home/apt,250,3,173
Manhattan,Private room,135,2,352
Manhattan,Entire home/apt,275,5,20
Manhattan,Entire home/apt,180,3,0
Manhattan,Entire home/apt,189,2,203
Manhattan,Entire home/apt,145,4,262
Manhattan,Private room,100,3,219
Manhattan,Entire home/apt,240,1,0
Manhattan,Entire home/apt,250,1,0
Manhattan,Private room,44,1,0
Manhattan,Entire home/apt,785,2,331
Manhattan,Entire home/apt,130,4,0
Manhattan,Entire home/apt,145,7,0
Manhattan,Private room,90,1,40
Manhattan,Entire home/apt,100,3,0
Manhattan,Entire home/apt,185,29,2
Manhattan,Entire home/apt,160,4,1
Manhattan,Entire home/apt,93,110,329
Manhattan,Entire home/apt,300,30,291
Manhattan,Entire home/apt,370,1,365
Manhattan,Entire home/apt,425,2,0
Manhattan,Private room,125,2,348
Manhattan,Entire home/apt,179,10,0
Manhattan,Private room,80,1,351
Manhattan,Entire home/apt,200,5,25
Manhattan,Entire home/apt,300,3,0
Manhattan,Private room,22,10,0
Manhattan,Entire home/apt,125,7,0
Manhattan,Entire home/apt,185,5,31
Manhattan,Entire home/apt,175,1,347
Manhattan,Entire home/apt,225,3,0
Manhattan,Entire home/apt,150,1,188
Manhattan,Private room,400,7,0
Manhattan,Entire home/apt,88,2,0
Manhattan,Entire home/apt,300,1,0
Manhattan,Entire home/apt,165,2,0
Manhattan,Private room,84,15,0
Manhattan,Entire home/apt,300,30,365
Manhattan,Entire home/apt,149,31,77
Manhattan,Entire home/apt,249,3,0
Manhattan,Private room,69,3,270
Manhattan,Private room,69,2,271
Manhattan,Private room,54,5,187
Manhattan,Private room,50,5,177
Manhattan,Private room,51,6,258
Manhattan,Private room,99,3,0
Manhattan,Entire home/apt,290,7,0
Manhattan,Entire home/apt,135,3,13
Manhattan,Private room,110,1,0
Manhattan,Entire home/apt,205,2,0
Manhattan,Entire home/apt,95,30,245
Manhattan,Private room,39,4,12
Manhattan,Entire home/apt,349,5,358
Manhattan,Entire home/apt,290,7,41
Manhattan,Entire home/apt,146,11,0
Manhattan,Entire home/apt,750,3,365
Manhattan,Entire home/apt,180,5,87
Manhattan,Entire home/apt,150,2,0
Manhattan,Entire home/apt,122,30,339
Manhattan,Entire home/apt,400,3,0
Manhattan,Entire home/apt,80,7,0
Manhattan,Entire home/apt,150,2,0
Manhattan,Entire home/apt,200,4,0
Manhattan,Private room,99,1,82
Manhattan,Private room,60,7,0
Manhattan,Entire home/apt,225,1,49
Manhattan,Entire home/apt,175,3,0
Manhattan,Entire home/apt,255,2,341
Manhattan,Entire home/apt,215,1,47
Manhattan,Entire home/apt,200,6,0
Manhattan,Entire home/apt,110,1,0
Manhattan,Entire home/apt,115,3,211
Manhattan,Private room,75,1,0
Manhattan,Entire home/apt,289,1,0
Manhattan,Private room,95,1,263
Manhattan,Entire home/apt,197,1,8
Manhattan,Entire home/apt,150,1,0
Manhattan,Entire home/apt,225,15,266
Manhattan,Entire home/apt,70,7,0
Manhattan,Entire home/apt,264,30,281
Manhattan,Entire home/apt,199,30,365
Manhattan,Entire home/apt,299,4,324
Manhattan,Private room,69,2,5
Manhattan,Entire home/apt,179,5,0
Manhattan,Entire home/apt,175,7,0
Manhattan,Entire home/apt,150,1,0
Manhattan,Entire home/apt,350,1,0
Manhattan,Entire home/apt,135,3,0
Manhattan,Entire home/apt,146,3,223
Manhattan,Entire home/apt,184,3,0
Manhattan,Private room,85,1,342
Manhattan,Entire home/apt,170,1,0
Manhattan,Entire home/apt,350,4,196
Manhattan,Entire home/apt,199,3,0
Manhattan,Private room,80,1,0
Manhattan,Entire home/apt,275,30,358
Manhattan,Private room,84,1,0
Manhattan,Private room,90,2,58
Manhattan,Entire home/apt,87,30,343
Manhattan,Private room,80,2,6
Manhattan,Entire home/apt,175,1,0
Manhattan,Entire home/apt,140,1,0
Manhattan,Entire home/apt,129,4,64
Manhattan,Entire home/apt,159,4,87
Manhattan,Entire home/apt,249,3,332
Manhattan,Entire home/apt,135,5,257
Manhattan,Entire home/apt,151,2,46
Manhattan,Entire home/apt,600,3,282
Manhattan,Entire home/apt,273,4,91
Manhattan,Private room,70,2,80
Manhattan,Private room,95,1,0
Manhattan,Shared room,110,1,362
Manhattan,Private room,110,1,0
Manhattan,Private room,69,2,132
Manhattan,Entire home/apt,150,2,0
Manhattan,Entire home/apt,170,1,0
Manhattan,Entire home/apt,125,5,0
Manhattan,Private room,130,1,0
Manhattan,Entire home/apt,145,1,3
Manhattan,Private room,95,3,0
Manhattan,Private room,80,5,0
Manhattan,Private room,100,3,0
Manhattan,Private room,75,5,0
Manhattan,Shared room,200,1,365
Manhattan,Entire home/apt,180,1,0
Manhattan,Private room,69,60,90
Manhattan,Entire home/apt,200,5,329
Manhattan,Entire home/apt,70,180,308
Manhattan,Private room,200,2,304
Manhattan,Entire home/apt,308,2,0
Manhattan,Entire home/apt,270,5,0
Manhattan,Entire home/apt,365,2,28
Manhattan,Entire home/apt,175,7,255
Manhattan,Entire home/apt,220,4,4
Manhattan,Private room,80,1,314
Manhattan,Private room,60,30,183
Manhattan,Private room,120,14,0
Manhattan,Entire home/apt,100,4,12
Manhattan,Entire home/apt,138,4,0
Manhattan,Entire home/apt,230,1,0
Manhattan,Entire home/apt,225,1,0
Manhattan,Entire home/apt,150,3,0
Manhattan,Entire home/apt,140,2,186
Manhattan,Entire home/apt,150,3,0
Manhattan,Entire home/apt,200,7,50
Manhattan,Private room,45,6,346
Manhattan,Private room,85,1,0
Manhattan,Entire home/apt,148,30,329
Manhattan,Entire home/apt,250,31,365
Manhattan,Entire home/apt,160,2,0
Manhattan,Private room,50,1,0
Manhattan,Private room,145,6,257
Manhattan,Private room,94,7,0
Manhattan,Entire home/apt,180,2,0
Manhattan,Private room,80,6,0
Manhattan,Entire home/apt,120,3,261
Manhattan,Entire home/apt,165,1,0
Manhattan,Private room,59,9,109
Manhattan,Private room,150,4,344
Manhattan,Entire home/apt,139,3,0
Manhattan,Private room,65,7,290
Manhattan,Private room,65,2,157
Manhattan,Entire home/apt,299,7,0
Manhattan,Private room,135,1,0
Manhattan,Private room,75,30,352
Manhattan,Private room,50,21,350
Manhattan,Private room,58,21,331
Manhattan,Entire home/apt,125,3,0
Manhattan,Entire home/apt,130,30,308
Manhattan,Entire home/apt,104,30,80
Manhattan,Entire home/apt,199,5,43
Manhattan,Entire home/apt,250,7,0
Manhattan,Private room,55,1,0
Manhattan,Private room,150,1,273
Manhattan,Entire home/apt,159,3,0
Manhattan,Entire home/apt,95,75,245
Manhattan,Private room,85,5,0
Manhattan,Entire home/apt,160,30,333
Manhattan,Entire home/apt,150,30,331
Manhattan,Entire home/apt,115,30,342
Manhattan,Entire home/apt,110,30,323
Manhattan,Private room,75,11,0
Manhattan,Entire home/apt,250,5,0
Manhattan,Private room,69,3,129
Manhattan,Entire home/apt,150,62,358
Manhattan,Entire home/apt,175,30,281
Manhattan,Entire home/apt,191,3,55
Manhattan,Entire home/apt,200,4,0
Manhattan,Entire home/apt,250,2,0
Manhattan,Entire home/apt,118,30,341
Manhattan,Private room,95,3,355
Manhattan,Entire home/apt,99,3,0
Manhattan,Entire home/apt,350,2,0
Manhattan,Private room,70,2,244
Manhattan,Entire home/apt,175,30,312
Manhattan,Entire home/apt,200,4,2
Manhattan,Entire home/apt,190,1,0
Manhattan,Entire home/apt,197,2,166
Manhattan,Entire home/apt,180,3,25
Manhattan,Private room,73,4,153
Manhattan,Private room,87,3,132
Manhattan,Private room,74,3,169
Manhattan,Entire home/apt,199,8,37
Manhattan,Entire home/apt,160,7,0
Manhattan,Entire home/apt,200,1,0
Manhattan,Entire home/apt,195,30,331
Manhattan,Entire home/apt,190,1,0
Manhattan,Private room,100,2,0
Manhattan,Private room,72,1,219
Manhattan,Entire home/apt,129,2,179
Manhattan,Entire home/apt,185,30,365
Manhattan,Private room,200,1,0
Manhattan,Entire home/apt,136,30,220
Manhattan,Private room,92,5,0
Manhattan,Private room,125,3,9
Manhattan,Private room,82,3,138
Manhattan,Entire home/apt,150,1,0
Manhattan,Private room,71,3,156
Manhattan,Entire home/apt,390,3,9
Manhattan,Private room,80,7,121
Manhattan,Entire home/apt,95,30,336
Manhattan,Entire home/apt,149,3,0
Manhattan,Entire home/apt,200,7,0
Manhattan,Private room,69,2,285
Manhattan,Private room,85,5,198
Manhattan,Entire home/apt,219,1,122
Manhattan,Private room,95,30,335
Manhattan,Entire home/apt,105,24,60
Manhattan,Entire home/apt,200,13,166
Manhattan,Private room,110,2,80
Manhattan,Entire home/apt,150,3,283
Manhattan,Private room,85,2,329
Manhattan,Private room,70,1,0
Manhattan,Private room,95,1,254
Manhattan,Private room,95,1,266
Manhattan,Private room,350,1,0
Manhattan,Private room,130,3,0
Manhattan,Entire home/apt,120,3,245
Manhattan,Shared room,115,1,365
Manhattan,Entire home/apt,150,2,0
Manhattan,Private room,170,1,364
Manhattan,Entire home/apt,104,30,101
Manhattan,Entire home/apt,99,30,135
Manhattan,Private room,85,3,88
Manhattan,Entire home/apt,400,3,0
Manhattan,Shared room,100,2,363
Manhattan,Private room,72,3,153
Manhattan,Entire home/apt,170,30,252
Manhattan,Private room,39,1,233
Manhattan,Entire home/apt,200,3,336
Manhattan,Entire home/apt,200,4,35
Manhattan,Entire home/apt,260,1,232
Manhattan,Entire home/apt,195,2,10
Manhattan,Private room,99,1,4
Manhattan,Private room,52,7,0
Manhattan,Entire home/apt,130,60,13
Manhattan,Entire home/apt,325,30,0
Manhattan,Private room,68,3,87
Manhattan,Entire home/apt,87,30,365
Manhattan,Entire home/apt,124,30,0
Manhattan,Entire home/apt,169,7,0
Manhattan,Entire home/apt,87,30,340
Manhattan,Entire home/apt,150,30,313
Manhattan,Private room,95,30,365
Manhattan,Entire home/apt,200,30,188
Manhattan,Entire home/apt,120,1,0
Manhattan,Entire home/apt,325,3,71
Manhattan,Entire home/apt,165,2,0
Manhattan,Entire home/apt,140,30,342
Manhattan,Entire home/apt,169,4,0
Manhattan,Entire home/apt,190,5,0
Manhattan,Entire home/apt,125,1,297
Manhattan,Entire home/apt,349,4,0
Manhattan,Entire home/apt,265,4,334
Manhattan,Private room,115,25,31
Manhattan,Entire home/apt,145,15,0
Manhattan,Entire home/apt,225,3,0
Manhattan,Entire home/apt,249,2,58
Manhattan,Entire home/apt,100,1,0
Manhattan,Entire home/apt,150,1,0
Manhattan,Private room,80,5,118
Manhattan,Entire home/apt,200,5,0
Manhattan,Entire home/apt,120,25,225
Manhattan,Private room,149,1,354
Manhattan,Entire home/apt,130,30,365
Manhattan,Private room,65,30,336
Manhattan,Entire home/apt,200,5,0
Manhattan,Entire home/apt,99,4,0
Manhattan,Private room,105,3,288
Manhattan,Entire home/apt,175,3,0
Manhattan,Entire home/apt,860,4,365
Manhattan,Private room,200,1,0
Manhattan,Entire home/apt,98,3,33
Manhattan,Entire home/apt,87,30,365
Manhattan,Entire home/apt,150,30,331
Manhattan,Entire home/apt,185,30,310
Manhattan,Entire home/apt,225,2,0
Manhattan,Entire home/apt,110,1,0
Manhattan,Entire home/apt,145,4,0
Manhattan,Entire home/apt,250,4,4
Manhattan,Entire home/apt,200,6,0
Manhattan,Private room,250,1,365
Manhattan,Entire home/apt,229,2,0
Manhattan,Entire home/apt,129,2,0
Manhattan,Entire home/apt,250,30,281
Manhattan,Entire home/apt,168,30,283
Manhattan,Private room,80,4,196
Manhattan,Private room,95,1,127
Manhattan,Entire home/apt,180,5,0
Manhattan,Entire home/apt,195,1,178
Manhattan,Entire home/apt,299,5,0
Manhattan,Private room,139,365,365
Manhattan,Entire home/apt,200,4,0
Manhattan,Entire home/apt,200,4,0
Manhattan,Private room,129,4,365
Manhattan,Entire home/apt,200,2,0
Manhattan,Entire home/apt,199,5,0
Manhattan,Entire home/apt,150,3,0
Manhattan,Entire home/apt,120,10,64
Manhattan,Entire home/apt,45,2,0
Manhattan,Shared room,45,1,0
Manhattan,Private room,84,2,0
Manhattan,Entire home/apt,130,2,0
Manhattan,Private room,150,3,365
Manhattan,Entire home/apt,300,1,0
Manhattan,Entire home/apt,113,30,258
Manhattan,Entire home/apt,145,1,219
Manhattan,Private room,90,1,155
Manhattan,Entire home/apt,95,30,204
Manhattan,Entire home/apt,118,30,282
Manhattan,Entire home/apt,225,7,85
Manhattan,Private room,99,1,361
Manhattan,Entire home/apt,140,70,83
Manhattan,Entire home/apt,275,3,0
Manhattan,Entire home/apt,117,3,7
Manhattan,Entire home/apt,80,1,0
Manhattan,Entire home/apt,90,7,124
Manhattan,Entire home/apt,225,5,0
Manhattan,Entire home/apt,125,14,3
Manhattan,Entire home/apt,195,3,0
Manhattan,Private room,130,4,235
Manhattan,Entire home/apt,200,7,100
Manhattan,Private room,95,4,0
Manhattan,Entire home/apt,189,2,9
Manhattan,Entire home/apt,450,1,121
Manhattan,Entire home/apt,264,3,0
Manhattan,Entire home/apt,540,3,350
Manhattan,Entire home/apt,230,6,0
Manhattan,Entire home/apt,160,4,8
Manhattan,Private room,39,4,292
Manhattan,Entire home/apt,110,30,333
Manhattan,Private room,100,3,214
Manhattan,Entire home/apt,225,3,0
Manhattan,Private room,150,1,0
Manhattan,Entire home/apt,250,3,0
Manhattan,Entire home/apt,129,5,0
Manhattan,Private room,90,1,36
Manhattan,Private room,50,30,330
Manhattan,Entire home/apt,140,1,19
Manhattan,Entire home/apt,233,30,364
Manhattan,Entire home/apt,170,2,0
Manhattan,Entire home/apt,150,30,342
Manhattan,Private room,50,5,0
Manhattan,Entire home/apt,240,3,0
Manhattan,Entire home/apt,1400,90,88
Manhattan,Private room,88,2,234
Manhattan,Shared room,75,1,315
Manhattan,Entire home/apt,500,1,90
Manhattan,Entire home/apt,125,4,0
Manhattan,Private room,75,1,301
Manhattan,Entire home/apt,130,30,335
Manhattan,Entire home/apt,170,30,319
Manhattan,Entire home/apt,300,2,137
Manhattan,Entire home/apt,180,6,51
Manhattan,Entire home/apt,226,3,303
Manhattan,Entire home/apt,115,4,0
Manhattan,Entire home/apt,600,1,344
Manhattan,Private room,200,1,0
Manhattan,Entire home/apt,115,1,0
Manhattan,Entire home/apt,275,1,0
Manhattan,Private room,95,3,9
Manhattan,Private room,55,1,359
Manhattan,Entire home/apt,350,1,0
Manhattan,Private room,170,5,259
Manhattan,Private room,36,2,0
Manhattan,Shared room,90,1,0
Manhattan,Entire home/apt,129,5,260
Manhattan,Entire home/apt,120,1,0
Manhattan,Private room,99,2,268
Manhattan,Private room,16,14,0
Manhattan,Private room,75,2,198
Manhattan,Shared room,59,2,345
Manhattan,Entire home/apt,111,3,198
Manhattan,Entire home/apt,80,4,0
Manhattan,Private room,50,14,0
Manhattan,Entire home/apt,300,4,0
Manhattan,Private room,119,1,84
Manhattan,Entire home/apt,260,2,0
Manhattan,Shared room,85,1,0
Manhattan,Private room,135,2,340
Manhattan,Private room,45,4,0
Manhattan,Entire home/apt,125,60,278
Manhattan,Entire home/apt,383,3,251
Manhattan,Private room,170,1,0
Manhattan,Private room,45,1,357
Manhattan,Entire home/apt,199,2,17
Manhattan,Entire home/apt,99,5,1
Manhattan,Private room,105,1,287
Manhattan,Entire home/apt,145,7,0
Manhattan,Private room,80,2,0
Manhattan,Private room,120,3,304
Manhattan,Private room,125,10,0
Manhattan,Entire home/apt,225,3,221
Manhattan,Entire home/apt,130,2,300
Manhattan,Entire home/apt,200,1,0
Manhattan,Entire home/apt,160,5,0
Manhattan,Entire home/apt,125,1,1
Manhattan,Private room,105,2,0
Manhattan,Private room,80,4,0
Manhattan,Private room,72,3,304
Manhattan,Private room,85,29,241
Manhattan,Private room,65,1,103
Manhattan,Private room,100,2,0
Manhattan,Entire home/apt,149,6,0
Manhattan,Entire home/apt,170,5,0
Manhattan,Entire home/apt,150,1,0
Manhattan,Entire home/apt,75,30,203
Manhattan,Private room,100,1,0
Manhattan,Entire home/apt,200,3,157
Manhattan,Entire home/apt,145,7,97
Manhattan,Private room,175,2,177
Manhattan,Entire home/apt,175,3,18
Manhattan,Entire home/apt,175,14,0
Manhattan,Private room,90,1,0
Manhattan,Private room,70,3,157
Manhattan,Private room,90,2,0
Manhattan,Entire home/apt,200,30,286
Manhattan,Entire home/apt,135,1,0
Manhattan,Entire home/apt,419,2,10
Manhattan,Entire home/apt,160,2,0
Manhattan,Entire home/apt,115,3,11
Manhattan,Private room,100,23,23
Manhattan,Entire home/apt,135,2,192
Manhattan,Private room,103,1,237
Manhattan,Entire home/apt,250,30,303
Manhattan,Entire home/apt,219,2,0
Manhattan,Entire home/apt,99,1,333
Manhattan,Private room,90,4,10
Manhattan,Private room,119,4,0
Manhattan,Entire home/apt,250,1,0
Manhattan,Private room,79,9,0
Manhattan,Entire home/apt,131,3,12
Manhattan,Entire home/apt,99,3,0
Manhattan,Entire home/apt,500,3,0
Manhattan,Entire home/apt,150,60,210
Manhattan,Entire home/apt,125,30,331
Manhattan,Entire home/apt,145,3,0
Manhattan,Private room,86,3,359
Manhattan,Entire home/apt,139,2,248
Manhattan,Entire home/apt,94,30,309
Manhattan,Entire home/apt,200,1,0
Manhattan,Entire home/apt,100,3,0
Manhattan,Entire home/apt,900,3,0
Manhattan,Entire home/apt,92,4,245
Manhattan,Entire home/apt,160,3,0
Manhattan,Entire home/apt,350,2,0
Manhattan,Entire home/apt,160,7,0
Manhattan,Entire home/apt,270,1,0
Manhattan,Entire home/apt,180,1250,365
Manhattan,Entire home/apt,350,2,0
Manhattan,Entire home/apt,225,1,0
Manhattan,Shared room,40,1,197
Manhattan,Entire home/apt,75,7,0
Manhattan,Entire home/apt,109,2,0
Manhattan,Entire home/apt,110,4,14
Manhattan,Entire home/apt,159,1,234
Manhattan,Entire home/apt,225,1,0
Manhattan,Private room,88,1,251
Manhattan,Entire home/apt,395,4,2
Manhattan,Entire home/apt,150,1,0
Manhattan,Entire home/apt,250,1,0
Manhattan,Entire home/apt,260,1,0
Manhattan,Private room,55,30,339
Manhattan,Entire home/apt,275,3,0
Manhattan,Private room,110,1,0
Manhattan,Entire home/apt,280,2,173
Manhattan,Shared room,41,1,0
Manhattan,Entire home/apt,195,4,0
Manhattan,Entire home/apt,250,2,0
Manhattan,Entire home/apt,96,1,169
Manhattan,Private room,98,7,116
Manhattan,Entire home/apt,175,2,276
Manhattan,Entire home/apt,120,6,0
Manhattan,Private room,89,1,363
Manhattan,Entire home/apt,150,4,46
Manhattan,Entire home/apt,149,2,215
Manhattan,Entire home/apt,225,3,0
Manhattan,Entire home/apt,2695,1,0
Manhattan,Entire home/apt,150,1,0
Manhattan,Private room,70,1,0
Manhattan,Private room,100,3,66
Manhattan,Private room,112,3,230
Manhattan,Entire home/apt,300,4,0
Manhattan,Private room,260,2,177
Manhattan,Entire home/apt,215,2,187
Manhattan,Entire home/apt,200,3,208
Manhattan,Entire home/apt,1000,3,270
Manhattan,Entire home/apt,120,3,0
Manhattan,Entire home/apt,310,1,7
Manhattan,Entire home/apt,75,30,167
Manhattan,Entire home/apt,165,3,0
Manhattan,Entire home/apt,180,2,362
Manhattan,Entire home/apt,149,1,0
Manhattan,Entire home/apt,200,7,291
Manhattan,Entire home/apt,160,2,108
Manhattan,Private room,199,1,0
Manhattan,Entire home/apt,140,1,0
Manhattan,Entire home/apt,199,4,232
Manhattan,Entire home/apt,190,1,3
Manhattan,Entire home/apt,145,3,50
Manhattan,Entire home/apt,150,3,0
Manhattan,Entire home/apt,450,1,0
Manhattan,Private room,75,1,0
Manhattan,Entire home/apt,259,4,255
Manhattan,Entire home/apt,75,1,116
Manhattan,Entire home/apt,199,2,178
Manhattan,Entire home/apt,125,1,193
Manhattan,Entire home/apt,100,2,9
Manhattan,Private room,149,364,90
Manhattan,Private room,128,7,249
Manhattan,Private room,110,3,14
Manhattan,Entire home/apt,650,7,358
Manhattan,Entire home/apt,133,1,345
Manhattan,Entire home/apt,149,2,0
Manhattan,Entire home/apt,210,1,0
Manhattan,Entire home/apt,200,2,226
Manhattan,Private room,110,6,0
Manhattan,Entire home/apt,375,3,0
Manhattan,Entire home/apt,95,10,0
Manhattan,Entire home/apt,94,1,316
Manhattan,Entire home/apt,160,30,267
Manhattan,Entire home/apt,132,2,0
Manhattan,Private room,100,4,0
Manhattan,Private room,57,7,222
Manhattan,Private room,107,6,251
Manhattan,Entire home/apt,2000,7,0
Manhattan,Entire home/apt,150,5,0
Manhattan,Private room,65,3,0
Manhattan,Private room,66,4,0
Manhattan,Private room,64,26,331
Manhattan,Entire home/apt,146,5,0
Manhattan,Entire home/apt,199,2,0
Manhattan,Entire home/apt,180,3,226
Manhattan,Entire home/apt,350,4,0
Manhattan,Private room,120,14,0
Manhattan,Private room,105,2,0
Manhattan,Entire home/apt,160,3,0
Manhattan,Entire home/apt,215,7,0
Manhattan,Entire home/apt,200,5,0
Manhattan,Entire home/apt,120,3,279
Manhattan,Entire home/apt,198,4,269
Manhattan,Entire home/apt,248,6,0
Manhattan,Entire home/apt,180,2,0
Manhattan,Entire home/apt,275,3,0
Manhattan,Entire home/apt,230,3,4
Manhattan,Entire home/apt,180,2,227
Manhattan,Entire home/apt,175,21,0
Manhattan,Shared room,169,2,0
Manhattan,Entire home/apt,87,30,325
Manhattan,Entire home/apt,130,1,0
Manhattan,Entire home/apt,115,30,251
Manhattan,Entire home/apt,200,2,0
Manhattan,Entire home/apt,125,1,0
Manhattan,Private room,89,4,301
Manhattan,Entire home/apt,130,4,0
Manhattan,Entire home/apt,295,6,0
Manhattan,Entire home/apt,110,7,0
Manhattan,Entire home/apt,115,4,10
Manhattan,Private room,109,3,355
Manhattan,Entire home/apt,295,2,0
Manhattan,Private room,79,3,90
Manhattan,Private room,60,1,0
Manhattan,Private room,425,7,0
Manhattan,Entire home/apt,250,1,0
Manhattan,Entire home/apt,250,3,0
Manhattan,Private room,97,2,363
Manhattan,Entire home/apt,115,1,0
Manhattan,Entire home/apt,200,2,0
Manhattan,Entire home/apt,250,30,311
Manhattan,Entire home/apt,200,30,336
Manhattan,Entire home/apt,90,30,249
Manhattan,Entire home/apt,290,4,193
Manhattan,Entire home/apt,195,5,0
Manhattan,Shared room,70,2,309
Manhattan,Entire home/apt,150,2,0
Manhattan,Entire home/apt,300,3,0
Manhattan,Private room,105,1,362
Manhattan,Entire home/apt,360,3,128
Manhattan,Private room,165,2,363
Manhattan,Entire home/apt,325,2,0
Manhattan,Private room,105,2,191
Manhattan,Private room,57,4,4
Manhattan,Private room,100,6,200
Manhattan,Entire home/apt,229,5,332
Manhattan,Entire home/apt,99,30,52
Manhattan,Entire home/apt,300,30,310
Manhattan,Entire home/apt,200,2,0
Manhattan,Entire home/apt,350,1,0
Manhattan,Entire home/apt,80,30,180
Manhattan,Private room,180,1,0
Manhattan,Entire home/apt,160,1,0
Manhattan,Entire home/apt,115,2,50
Manhattan,Entire home/apt,250,2,0
Manhattan,Entire home/apt,130,5,0
Manhattan,Private room,159,2,54
Manhattan,Private room,92,3,115
Manhattan,Entire home/apt,195,3,0
Manhattan,Entire home/apt,175,3,0
Manhattan,Entire home/apt,175,1,0
Manhattan,Entire home/apt,165,2,0
Manhattan,Entire home/apt,345,7,13
Manhattan,Entire home/apt,300,4,204
Manhattan,Entire home/apt,325,4,0
Manhattan,Entire home/apt,249,1,0
Manhattan,Entire home/apt,699,6,254
Manhattan,Entire home/apt,195,1,203
Manhattan,Entire home/apt,165,2,277
Manhattan,Private room,65,2,35
Manhattan,Entire home/apt,550,4,0
Manhattan,Entire home/apt,149,3,329
Manhattan,Entire home/apt,495,30,129
Manhattan,Entire home/apt,200,2,0
Manhattan,Private room,69,2,240
Manhattan,Private room,71,3,6
Manhattan,Private room,250,1,365
Manhattan,Entire home/apt,225,1,0
Manhattan,Entire home/apt,170,1,0
Manhattan,Entire home/apt,199,2,0
Manhattan,Entire home/apt,175,1,0
Manhattan,Private room,100,5,0
Manhattan,Private room,150,1,0
Manhattan,Entire home/apt,130,30,0
Manhattan,Entire home/apt,150,5,0
Manhattan,Entire home/apt,250,2,0
Manhattan,Entire home/apt,300,5,288
Manhattan,Entire home/apt,130,2,2
Manhattan,Entire home/apt,225,30,179
Manhattan,Entire home/apt,149,2,0
Manhattan,Entire home/apt,320,3,0
Manhattan,Private room,75,1,0
Manhattan,Private room,97,3,0
Manhattan,Shared room,80,1,59
Manhattan,Entire home/apt,275,2,0
Manhattan,Entire home/apt,247,2,173
Manhattan,Entire home/apt,180,14,0
Manhattan,Private room,69,1,365
Manhattan,Entire home/apt,150,30,339
Manhattan,Entire home/apt,140,30,344
Manhattan,Entire home/apt,205,2,0
Manhattan,Entire home/apt,148,3,207
Manhattan,Private room,299,1,88
Manhattan,Private room,49,3,0
Manhattan,Entire home/apt,150,30,244
Manhattan,Entire home/apt,195,2,0
Manhattan,Private room,97,2,83
Manhattan,Entire home/apt,67,74,251
Manhattan,Private room,29,7,0
Manhattan,Private room,120,3,295
Manhattan,Private room,250,3,336
Manhattan,Private room,200,2,336
Manhattan,Entire home/apt,125,1,0
Manhattan,Entire home/apt,180,1,0
Manhattan,Entire home/apt,66,180,330
Manhattan,Entire home/apt,200,2,0
Manhattan,Entire home/apt,80,1,35
Manhattan,Private room,400,3,0
Manhattan,Private room,85,1,343
Manhattan,Entire home/apt,150,2,12
Manhattan,Entire home/apt,99,3,0
Manhattan,Entire home/apt,205,2,0
Manhattan,Entire home/apt,220,3,293
Manhattan,Private room,75,2,321
Manhattan,Entire home/apt,120,3,0
Manhattan,Entire home/apt,108,4,0
Manhattan,Shared room,55,2,336
